,pidSzn,MIN,GP,Season,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,AVG_OREB_DIST,AVG_DREB_DIST,OFF_BOXOUTS,DEF_BOXOUTS,BOX_OUTS,BOX_OUT_PLAYER_TEAM_REBS,BOX_OUT_PLAYER_REBS,PCT_BOX_OUTS_OFF,PCT_BOX_OUTS_DEF,PCT_BOX_OUTS_TEAM_REB,PCT_BOX_OUTS_REB
2452,1628388_2018-19,9.0,58,2018-19,0.3,0.605,1.4,0.538,0.0,0.4,1.0,0.268,2.2,0.636,0.2,6.1,6.4,0.17,1.38,1.55,0.64,0.22,0.111,0.889,0.86,0.302
2453,204456_2018-19,19.3,75,2018-19,0.3,0.148,0.9,0.386,0.0,0.3,1.6,0.148,3.2,0.587,0.3,11.9,8.2,0.0,0.38,0.38,0.29,0.05,0.0,1.0,0.957,0.174
2454,203933_2018-19,31.6,43,2018-19,0.4,0.452,2.5,0.287,0.1,1.0,2.3,0.294,6.0,0.554,0.5,9.6,7.5,0.07,4.14,4.21,1.23,0.28,0.017,0.983,0.898,0.203
2455,1628769_2018-19,8.0,1,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2456,201959_2018-19,24.1,70,2018-19,0.7,0.709,5.9,0.42,0.2,1.1,3.0,0.273,6.8,0.601,0.6,5.8,5.7,1.29,3.26,4.54,1.9,0.91,0.283,0.717,0.773,0.372
2457,1627752_2018-19,28.2,55,2018-19,0.3,0.318,1.2,0.333,0.1,0.6,2.6,0.198,5.2,0.619,0.4,15.4,7.2,0.0,0.85,0.85,0.55,0.15,0.0,1.0,0.882,0.235
2458,1628390_2018-19,26.1,73,2018-19,0.3,0.424,1.0,0.434,0.1,0.3,1.2,0.181,2.8,0.515,0.3,12.9,9.2,0.05,1.12,1.18,0.77,0.04,0.046,0.954,0.877,0.046
2459,203093_2018-19,2.6,2,2018-19,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,2.0,1.0,0.0,0.0,3.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0
2460,203082_2018-19,26.6,79,2018-19,0.2,0.385,1.0,0.338,0.1,0.4,2.8,0.12,5.2,0.604,0.4,14.6,6.5,0.07,0.96,1.04,0.68,0.2,0.071,0.929,0.917,0.267
2461,1626179_2018-19,22.7,79,2018-19,0.3,0.25,1.3,0.302,0.1,0.5,2.9,0.156,5.9,0.594,0.5,10.6,7.4,0.01,0.58,0.59,0.38,0.09,0.021,0.979,0.857,0.2
2462,200757_2018-19,12.2,49,2018-19,0.1,0.375,0.8,0.205,0.0,0.4,1.9,0.193,3.7,0.626,0.4,13.3,5.7,0.12,1.72,1.84,0.88,0.22,0.065,0.935,0.936,0.234
2463,201152_2018-19,30.7,81,2018-19,0.8,0.677,5.7,0.416,0.2,1.0,3.0,0.248,7.2,0.564,0.6,5.2,6.0,0.77,3.31,4.07,1.93,0.73,0.188,0.812,0.867,0.328
2464,1629033_2018-19,11.7,18,2018-19,0.1,0.5,0.8,0.286,0.0,0.3,1.4,0.188,3.1,0.582,0.1,13.9,6.9,0.0,0.44,0.44,0.39,0.11,0.0,1.0,0.875,0.25
2465,1628418_2018-19,20.9,71,2018-19,0.6,0.6,3.6,0.433,0.1,1.8,2.9,0.376,7.8,0.601,0.8,5.7,4.2,0.61,3.6,4.21,2.22,0.9,0.145,0.855,0.909,0.369
2466,1629118_2018-19,3.3,11,2018-19,0.0,0.0,0.3,0.0,0.1,0.1,0.3,0.25,0.5,0.667,0.1,0.0,7.7,0.09,1.36,1.45,0.55,0.18,0.063,0.938,0.75,0.25
2467,1627748_2018-19,15.2,64,2018-19,0.3,0.537,2.1,0.311,0.1,0.5,1.9,0.217,4.8,0.53,0.6,6.7,6.2,0.23,2.64,2.88,1.27,0.38,0.082,0.918,0.835,0.247
2468,204025_2018-19,19.0,59,2018-19,0.4,0.439,1.8,0.39,0.1,0.3,1.8,0.142,3.6,0.602,0.4,10.4,7.3,0.1,0.68,0.78,0.39,0.05,0.13,0.87,0.742,0.097
2469,203501_2018-19,31.8,64,2018-19,0.2,0.697,1.7,0.306,0.1,0.5,2.5,0.155,5.2,0.563,0.4,11.6,8.2,0.05,1.37,1.42,0.85,0.2,0.033,0.967,0.859,0.203
2470,1627789_2018-19,13.4,50,2018-19,0.1,0.455,0.9,0.244,0.1,0.5,1.2,0.279,2.8,0.623,0.3,14.5,5.9,0.06,1.32,1.38,0.66,0.18,0.043,0.957,0.825,0.225
2471,202699_2018-19,34.7,82,2018-19,0.4,0.522,2.8,0.299,0.1,1.4,5.6,0.196,11.1,0.635,1.0,8.0,5.6,0.2,3.13,3.33,1.67,0.59,0.059,0.941,0.895,0.314
2472,203107_2018-19,27.0,79,2018-19,0.5,0.469,2.3,0.448,0.1,0.3,2.2,0.122,4.3,0.573,0.4,9.4,8.2,0.41,1.45,1.86,0.89,0.16,0.221,0.779,0.724,0.133
2473,1628396_2018-19,12.0,3,2018-19,0.3,0.889,5.7,0.529,0.3,0.0,2.0,0.0,2.7,0.75,0.3,3.6,3.2,0.67,1.33,2.0,0.33,0.0,0.333,0.667,0.5,0.0
2474,2225_2018-19,17.9,56,2018-19,0.2,0.286,1.1,0.23,0.1,0.1,1.1,0.072,1.9,0.633,0.1,12.7,10.5,0.02,0.54,0.55,0.32,0.05,0.032,0.968,0.783,0.13
2475,203503_2018-19,17.6,74,2018-19,0.1,0.69,1.1,0.354,0.1,0.3,1.5,0.148,3.2,0.547,0.3,10.6,6.9,0.01,1.05,1.07,0.55,0.07,0.013,0.987,0.872,0.106
2476,1628470_2018-19,20.0,75,2018-19,0.4,0.64,2.8,0.418,0.1,0.5,1.9,0.201,4.1,0.569,0.4,8.3,7.3,0.23,0.77,1.0,0.49,0.2,0.227,0.773,0.74,0.3
2477,1629027_2018-19,30.9,81,2018-19,0.6,0.266,2.5,0.32,0.1,0.2,2.7,0.084,5.0,0.59,0.4,12.7,9.6,0.0,0.25,0.25,0.17,0.04,0.0,1.0,0.933,0.2
2478,1626203_2018-19,20.4,35,2018-19,0.2,0.652,2.4,0.271,0.1,0.5,1.9,0.202,4.3,0.564,0.5,6.5,6.7,0.23,2.37,2.6,1.49,0.2,0.088,0.912,0.897,0.121
2479,1628979_2018-19,1.9,3,2018-19,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.3,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2480,2772_2018-19,34.0,68,2018-19,0.4,0.458,2.5,0.284,0.0,1.0,3.6,0.222,7.4,0.632,0.5,10.6,6.3,0.16,1.9,2.06,0.94,0.26,0.077,0.923,0.915,0.254
2481,203504_2018-19,19.4,58,2018-19,0.3,0.357,1.3,0.378,0.1,0.2,1.0,0.141,2.1,0.573,0.2,11.3,10.2,0.02,0.26,0.28,0.17,0.03,0.063,0.938,0.833,0.167
2482,1626168_2018-19,17.5,64,2018-19,0.3,0.636,2.0,0.352,0.1,0.8,2.3,0.257,5.3,0.598,0.2,7.3,5.3,0.23,2.84,3.08,1.34,0.41,0.076,0.924,0.878,0.265
2483,202684_2018-19,27.9,43,2018-19,1.0,0.763,8.6,0.468,0.2,1.8,4.3,0.291,10.6,0.582,0.9,4.2,4.8,1.74,6.79,8.53,3.81,1.7,0.204,0.796,0.832,0.371
2484,1628972_2018-19,14.1,51,2018-19,0.3,0.543,1.6,0.417,0.0,0.5,1.6,0.243,3.2,0.66,0.2,9.7,7.0,0.0,0.56,0.56,0.37,0.13,0.0,1.0,0.864,0.318
2485,1628505_2018-19,3.9,4,2018-19,0.3,0.0,0.3,1.0,0.0,0.3,0.3,0.5,1.0,0.5,0.0,32.4,5.9,0.25,0.0,0.25,0.25,0.0,1.0,0.0,1.0,0.0
2486,203584_2018-19,14.9,51,2018-19,0.2,0.385,0.6,0.419,0.0,0.2,1.0,0.15,2.3,0.522,0.2,9.7,6.9,0.04,0.67,0.71,0.41,0.0,0.056,0.944,0.955,0.0
2487,1627786_2018-19,14.9,21,2018-19,0.3,0.5,1.9,0.308,0.1,0.7,1.6,0.298,3.5,0.644,0.2,7.7,6.0,0.0,0.33,0.33,0.14,0.05,0.0,1.0,1.0,0.333
2488,1628463_2018-19,3.6,11,2018-19,0.2,0.333,0.4,0.75,0.0,0.2,0.3,0.4,0.7,0.625,0.1,15.2,4.5,0.09,0.73,0.82,0.18,0.0,0.111,0.889,0.5,0.0
2489,1629093_2018-19,0.9,1,2018-19,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2490,1628416_2018-19,14.5,48,2018-19,0.3,0.444,1.2,0.474,0.1,0.2,1.6,0.116,2.7,0.656,0.3,11.0,7.0,0.04,0.54,0.58,0.33,0.08,0.071,0.929,0.941,0.235
2491,204020_2018-19,26.8,57,2018-19,0.3,0.5,1.8,0.337,0.1,0.2,2.2,0.072,4.8,0.513,0.5,11.7,8.4,0.0,1.0,1.0,0.58,0.12,0.0,1.0,0.825,0.175
2492,1628399_2018-19,3.7,25,2018-19,0.0,0.857,0.8,0.35,0.0,0.1,0.4,0.182,0.7,0.647,0.0,5.4,5.7,0.0,0.56,0.56,0.12,0.08,0.0,1.0,1.0,0.667
2493,1627755_2018-19,0.8,1,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,203092_2018-19,15.5,6,2018-19,0.7,0.636,6.0,0.306,0.3,1.0,1.2,0.462,4.7,0.464,1.0,5.3,4.6,0.83,3.5,4.33,2.33,1.0,0.192,0.808,0.933,0.4
2495,201936_2018-19,20.3,69,2018-19,0.2,0.515,1.7,0.289,0.2,0.5,1.9,0.214,3.7,0.667,0.3,11.1,8.4,0.01,0.36,0.38,0.26,0.1,0.038,0.962,1.0,0.389
2496,1627820_2018-19,10.1,62,2018-19,0.1,0.55,1.1,0.303,0.0,0.3,1.0,0.222,2.2,0.591,0.2,8.8,6.2,0.03,0.24,0.27,0.18,0.03,0.118,0.882,0.846,0.154
2497,2199_2018-19,15.9,55,2018-19,0.6,0.674,3.6,0.462,0.1,1.3,2.5,0.344,6.8,0.572,0.7,5.0,4.6,0.67,4.49,5.16,2.65,1.02,0.13,0.87,0.874,0.335
2498,1626145_2018-19,22.9,68,2018-19,0.3,0.13,0.7,0.46,0.0,0.1,1.5,0.063,2.6,0.617,0.2,17.0,9.9,0.0,0.34,0.34,0.21,0.01,0.0,1.0,0.824,0.059
2499,2617_2018-19,7.4,10,2018-19,0.1,0.667,0.8,0.375,0.0,0.4,2.0,0.167,3.8,0.632,0.3,3.3,4.2,0.1,1.2,1.3,0.9,0.2,0.077,0.923,1.0,0.222
2500,203506_2018-19,31.9,36,2018-19,0.3,0.476,2.5,0.233,0.1,0.9,4.1,0.177,7.7,0.656,0.4,10.8,7.1,0.0,1.22,1.22,0.92,0.17,0.0,1.0,0.943,0.171
2501,1713_2018-19,17.5,76,2018-19,0.2,0.484,1.3,0.32,0.1,0.7,1.4,0.331,4.3,0.502,0.4,11.3,5.9,0.13,2.38,2.51,1.32,0.37,0.052,0.948,0.909,0.255
2502,1629053_2018-19,7.9,2,2018-19,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,20.7,3.1,0.0,1.5,1.5,0.5,0.0,0.0,1.0,0.5,0.0
2503,1627735_2018-19,5.9,16,2018-19,0.1,0.5,0.6,0.2,0.1,0.1,0.7,0.154,1.3,0.65,0.1,5.5,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,1627215_2018-19,27.9,6,2018-19,0.3,0.5,3.0,0.222,0.0,0.3,3.5,0.087,5.5,0.697,0.3,8.7,7.6,0.0,0.83,0.83,0.5,0.17,0.0,1.0,1.0,0.333
2505,201961_2018-19,24.5,53,2018-19,0.2,0.071,0.7,0.359,0.1,0.2,1.5,0.14,2.9,0.604,0.2,17.7,10.0,0.0,0.64,0.64,0.38,0.08,0.0,1.0,0.833,0.167
2506,1627782_2018-19,19.2,75,2018-19,0.3,0.486,1.3,0.394,0.0,0.4,1.5,0.21,3.0,0.644,0.3,11.8,8.3,0.01,1.09,1.11,0.48,0.08,0.012,0.988,0.783,0.13
2507,1628976_2018-19,25.4,43,2018-19,0.6,0.713,4.7,0.426,0.1,2.1,2.9,0.424,9.0,0.561,0.7,5.8,4.5,0.93,5.91,6.84,3.11,0.95,0.136,0.864,0.846,0.259
2508,1628411_2018-19,18.1,68,2018-19,0.3,0.514,1.2,0.446,0.1,0.4,1.8,0.177,3.3,0.648,0.2,8.3,7.0,0.0,0.26,0.26,0.15,0.0,0.0,1.0,0.909,0.0
2509,202325_2018-19,14.1,38,2018-19,0.2,0.417,0.9,0.353,0.0,0.3,1.3,0.2,2.4,0.667,0.1,11.6,8.0,0.0,0.79,0.79,0.32,0.05,0.0,1.0,0.8,0.133
2510,202083_2018-19,30.3,69,2018-19,0.3,0.406,1.2,0.376,0.1,0.4,1.6,0.188,3.7,0.537,0.3,13.5,9.7,0.06,1.75,1.81,0.96,0.16,0.032,0.968,0.815,0.136
2511,203115_2018-19,27.7,43,2018-19,0.4,0.438,2.0,0.364,0.1,0.7,3.2,0.186,6.1,0.635,0.4,11.5,6.3,0.0,0.6,0.6,0.33,0.12,0.0,1.0,0.737,0.263
2512,1626161_2018-19,27.3,81,2018-19,0.9,0.58,5.1,0.44,0.2,2.1,4.0,0.346,10.3,0.598,1.0,7.2,4.5,0.52,5.6,6.14,3.51,1.38,0.085,0.913,0.91,0.359
2513,1626195_2018-19,14.0,58,2018-19,0.5,0.752,3.9,0.518,0.0,1.0,2.4,0.289,5.6,0.602,0.3,5.3,4.4,0.43,2.91,3.34,1.86,0.83,0.129,0.871,0.939,0.417
2514,201163_2018-19,22.8,50,2018-19,0.3,0.66,2.2,0.423,0.1,0.9,2.3,0.273,5.1,0.626,0.2,7.5,6.0,0.12,1.98,2.1,0.94,0.37,0.056,0.944,0.96,0.38
2515,1628999_2018-19,6.5,2,2018-19,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.5,4.0,0.25,0.0,4.6,2.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2516,1627812_2018-19,15.0,71,2018-19,0.1,0.308,0.6,0.317,0.1,0.1,1.2,0.083,2.3,0.578,0.3,14.1,9.8,0.0,0.48,0.48,0.39,0.07,0.0,1.0,0.966,0.172
2517,1629139_2018-19,11.6,15,2018-19,0.2,0.25,0.7,0.4,0.0,0.5,1.3,0.259,2.8,0.643,0.2,12.3,6.6,0.07,1.2,1.27,0.27,0.07,0.053,0.947,0.667,0.167
2518,1628380_2018-19,17.6,77,2018-19,0.4,0.725,3.5,0.402,0.1,1.2,1.6,0.419,5.4,0.519,0.6,5.6,4.8,0.64,4.09,4.73,2.71,0.91,0.135,0.865,0.905,0.303
2519,203897_2018-19,34.4,62,2018-19,0.2,0.575,3.0,0.219,0.1,0.6,3.4,0.151,6.5,0.626,0.7,6.6,5.9,0.1,1.13,1.22,0.78,0.16,0.078,0.922,0.891,0.182
2520,1629155_2018-19,3.8,1,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,2585_2018-19,12.9,68,2018-19,0.4,0.707,3.7,0.391,0.1,0.9,1.5,0.367,4.8,0.506,0.6,4.6,4.4,0.87,3.65,4.53,2.38,0.78,0.192,0.805,0.848,0.277
2522,1629015_2018-19,18.4,6,2018-19,0.0,1.0,1.2,0.429,0.0,0.2,1.5,0.1,2.5,0.667,0.3,4.6,10.4,0.0,1.33,1.33,0.83,0.0,0.0,1.0,1.0,0.0
2523,1627753_2018-19,1.0,1,2018-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,203932_2019-20,32.5,62,2019-20,0.5,0.673,3.2,0.538,0.0,1.5,4.4,0.253,8.5,0.7,0.6,6.1,5.9,0.23,0.85,1.08,0.63,0.34,0.209,0.791,0.929,0.5
2525,1628988_2019-20,24.5,66,2019-20,0.2,0.318,0.9,0.361,0.0,0.2,1.8,0.112,3.6,0.565,0.3,15.7,9.8,0.03,1.0,1.03,0.62,0.08,0.029,0.971,0.719,0.088
2526,1627846_2019-20,15.8,55,2019-20,0.1,0.357,0.5,0.56,0.1,0.3,1.3,0.174,2.6,0.606,0.2,17.4,6.5,0.0,0.78,0.78,0.38,0.11,0.0,1.0,0.75,0.214
2527,1629690_2019-20,10.2,11,2019-20,0.2,0.714,1.0,0.636,0.0,0.2,0.1,0.667,0.6,0.429,0.2,4.0,3.3,0.27,0.55,0.82,0.36,0.18,0.333,0.667,1.0,0.5
2528,1629678_2019-20,11.2,33,2019-20,0.1,0.429,0.8,0.259,0.1,0.4,0.8,0.3,1.9,0.625,0.2,10.2,5.2,0.03,1.12,1.15,0.45,0.12,0.026,0.974,0.833,0.222
2529,201143_2019-20,30.2,67,2019-20,0.6,0.592,3.5,0.436,0.1,1.4,3.7,0.275,7.9,0.664,0.6,8.0,6.2,0.42,4.25,4.67,2.33,1.13,0.089,0.911,0.813,0.396
2530,202329_2019-20,21.1,18,2019-20,0.4,0.667,3.1,0.436,0.2,0.7,2.8,0.19,5.7,0.612,0.3,4.8,6.4,0.5,1.39,1.89,1.06,0.44,0.265,0.735,0.826,0.348
2531,202692_2019-20,26.6,66,2019-20,0.5,0.313,1.9,0.384,0.1,0.7,2.8,0.192,5.6,0.634,0.6,11.4,6.7,0.03,0.38,0.41,0.24,0.11,0.074,0.926,0.762,0.333
2532,1629346_2019-20,9.9,14,2019-20,0.3,0.6,1.7,0.417,0.1,0.4,0.9,0.294,2.1,0.586,0.3,6.8,3.2,0.14,1.43,1.57,0.79,0.14,0.091,0.909,0.917,0.167
2533,1627936_2019-20,18.4,64,2019-20,0.1,0.529,0.8,0.333,0.1,0.4,1.2,0.245,2.7,0.613,0.3,10.4,9.4,0.0,1.17,1.17,0.8,0.19,0.0,1.0,0.879,0.207
2534,203458_2019-20,17.7,54,2019-20,0.4,0.794,4.3,0.415,0.2,1.4,2.6,0.341,6.9,0.583,0.8,4.5,4.2,0.31,2.95,3.25,1.56,0.78,0.095,0.905,0.811,0.406
2535,1628035_2019-20,14.8,40,2019-20,0.4,0.595,1.6,0.597,0.0,0.5,1.4,0.237,3.2,0.589,0.3,8.1,5.2,0.05,0.43,0.48,0.3,0.08,0.105,0.895,0.857,0.214
2536,1628993_2019-20,6.9,17,2019-20,0.4,0.5,1.9,0.485,0.0,0.6,1.3,0.313,3.1,0.615,0.2,6.5,4.2,0.24,0.35,0.59,0.12,0.06,0.4,0.6,0.333,0.167
2537,203459_2019-20,17.6,37,2019-20,0.2,0.182,0.6,0.458,0.0,0.1,1.6,0.076,3.1,0.569,0.3,12.8,7.6,0.0,0.22,0.22,0.14,0.03,0.0,1.0,1.0,0.2
2538,1629019_2019-20,12.1,24,2019-20,0.2,0.5,0.8,0.333,0.1,0.1,0.9,0.087,1.8,0.535,0.1,12.7,7.7,0.0,0.13,0.13,0.13,0.0,0.0,1.0,1.0,0.0
2539,1628518_2019-20,4.1,18,2019-20,0.0,0.9,0.7,0.769,0.0,0.3,0.4,0.462,1.2,0.619,0.1,3.5,4.1,0.06,0.44,0.5,0.39,0.17,0.111,0.889,1.0,0.429
2540,1629599_2019-20,8.8,18,2019-20,0.1,0.75,0.5,0.444,0.0,0.1,0.6,0.083,0.8,0.857,0.0,3.9,9.3,0.06,0.17,0.22,0.0,0.0,0.25,0.75,0.0,0.0
2541,203083_2019-20,32.9,56,2019-20,1.1,0.742,8.7,0.507,0.1,3.6,7.1,0.334,15.0,0.715,1.0,4.5,3.9,1.12,1.49,2.61,1.93,1.63,0.43,0.57,0.948,0.802
2542,2738_2019-20,19.8,20,2019-20,0.5,0.357,1.6,0.452,0.1,0.8,2.2,0.259,4.4,0.667,0.3,11.5,7.4,0.0,1.48,1.48,0.57,0.29,0.0,1.0,0.75,0.375
2543,203460_2019-20,12.4,7,2019-20,0.3,0.714,1.9,0.538,0.1,1.0,1.9,0.35,4.0,0.714,0.3,7.9,5.4,0.0,0.57,0.57,0.14,0.14,0.0,1.0,0.25,0.25
2544,203952_2019-20,34.4,54,2019-20,0.4,0.682,3.1,0.391,0.0,0.8,3.1,0.207,6.6,0.586,0.6,7.5,6.6,0.13,0.61,0.74,0.54,0.2,0.175,0.825,0.853,0.324
2545,1629014_2019-20,20.7,70,2019-20,0.3,0.28,1.0,0.342,0.0,0.3,1.5,0.173,2.9,0.623,0.3,14.9,7.9,0.0,0.2,0.2,0.13,0.01,0.0,1.0,0.9,0.1
2546,1627790_2019-20,10.0,22,2019-20,0.2,0.722,2.0,0.409,0.0,0.9,1.3,0.417,3.6,0.608,0.3,5.2,4.4,0.45,1.86,2.32,1.5,0.91,0.196,0.804,0.868,0.526
2547,203076_2019-20,34.4,62,2019-20,0.6,0.732,4.9,0.47,0.2,2.3,4.8,0.322,10.7,0.656,0.7,5.5,5.4,0.45,1.42,1.87,1.13,0.61,0.241,0.759,0.909,0.494
2548,201229_2019-20,15.9,55,2019-20,0.3,0.588,1.6,0.382,0.1,0.6,1.6,0.258,3.9,0.553,0.4,6.6,5.9,0.13,2.13,2.25,0.95,0.29,0.056,0.944,0.881,0.271
2549,1628499_2019-20,4.2,11,2019-20,0.1,0.5,0.5,0.333,0.0,0.0,0.4,0.0,0.8,0.556,0.3,10.8,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2550,1628394_2019-20,16.2,27,2019-20,0.5,0.69,3.9,0.404,0.0,1.0,1.4,0.415,4.0,0.602,0.2,5.0,4.7,0.44,2.81,3.26,1.93,0.67,0.136,0.864,0.945,0.327
2551,203382_2019-20,22.3,41,2019-20,0.6,0.603,4.0,0.42,0.1,1.3,2.7,0.323,7.4,0.531,0.9,6.0,5.1,0.69,4.14,4.83,2.64,0.98,0.143,0.857,0.902,0.333
2552,203085_2019-20,23.4,68,2019-20,0.3,0.333,1.1,0.375,0.0,0.4,1.7,0.203,4.0,0.544,0.5,14.1,8.2,0.03,0.94,0.97,0.6,0.1,0.03,0.97,0.788,0.135
2553,202340_2019-20,24.2,49,2019-20,0.2,0.556,1.0,0.375,0.1,0.2,1.7,0.124,3.6,0.554,0.4,10.4,7.4,0.04,1.06,1.1,0.78,0.1,0.037,0.963,0.884,0.116
2554,1629168_2019-20,8.3,10,2019-20,0.1,0.667,0.4,0.75,0.0,0.3,0.9,0.25,1.7,0.706,0.1,5.6,7.5,0.0,0.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0
2555,1628389_2019-20,33.5,71,2019-20,1.0,0.573,5.6,0.426,0.1,2.2,5.5,0.286,11.1,0.701,0.9,7.4,5.4,0.36,5.4,5.76,3.07,1.46,0.063,0.937,0.87,0.413
2556,203463_2019-20,22.8,71,2019-20,0.2,0.238,1.1,0.28,0.1,0.4,1.5,0.184,3.8,0.509,0.5,15.5,7.0,0.01,0.96,0.97,0.55,0.1,0.014,0.986,0.709,0.127
2557,1627732_2019-20,35.4,57,2019-20,0.9,0.522,4.6,0.428,0.1,0.9,4.9,0.148,8.0,0.723,0.5,8.5,7.4,0.32,0.44,0.75,0.32,0.21,0.419,0.581,0.75,0.5
2558,202687_2019-20,19.6,52,2019-20,0.6,0.746,5.2,0.44,0.1,1.3,2.2,0.355,6.7,0.536,1.0,5.2,4.6,0.58,2.4,2.98,1.6,0.92,0.196,0.804,0.859,0.495
2559,201933_2019-20,28.4,17,2019-20,0.4,0.588,2.5,0.405,0.1,1.3,2.5,0.344,6.3,0.598,0.7,6.4,6.4,0.0,1.44,1.44,0.89,0.33,0.0,1.0,1.0,0.375
2560,1626246_2019-20,9.6,44,2019-20,0.1,0.894,2.8,0.532,0.1,1.0,2.0,0.321,4.1,0.72,0.4,3.6,3.9,0.3,1.23,1.52,0.75,0.43,0.194,0.806,0.702,0.404
2561,1626171_2019-20,21.1,66,2019-20,0.5,0.588,3.5,0.351,0.2,1.1,2.8,0.283,5.8,0.679,0.5,6.6,5.2,0.59,3.52,4.11,2.06,0.89,0.144,0.856,0.889,0.386
2562,203992_2019-20,28.9,60,2019-20,0.2,0.654,1.3,0.347,0.0,0.7,2.3,0.232,5.3,0.558,0.7,10.4,7.1,0.05,1.15,1.2,0.74,0.15,0.041,0.959,0.833,0.167
2563,202711_2019-20,33.1,63,2019-20,0.2,0.59,2.0,0.302,0.0,0.5,3.0,0.141,5.5,0.64,0.4,11.1,7.7,0.05,1.48,1.52,0.57,0.14,0.031,0.969,0.9,0.225
2564,1629626_2019-20,12.4,7,2019-20,0.0,1.0,1.1,0.625,0.0,0.6,1.4,0.286,3.0,0.667,0.4,3.8,3.4,0.0,0.57,0.57,0.14,0.0,0.0,1.0,1.0,0.0
2565,202954_2019-20,19.3,71,2019-20,0.2,0.318,0.9,0.338,0.1,0.2,1.5,0.115,2.8,0.607,0.3,13.8,8.5,0.0,0.45,0.45,0.3,0.08,0.0,1.0,0.955,0.273
2566,203078_2019-20,36.0,57,2019-20,0.6,0.404,2.2,0.406,0.0,0.7,2.6,0.221,5.6,0.594,0.4,11.3,8.6,0.02,0.51,0.53,0.42,0.11,0.033,0.967,0.96,0.24
2567,1629634_2019-20,22.4,58,2019-20,0.5,0.674,3.5,0.458,0.1,1.2,3.2,0.277,7.4,0.587,0.7,5.5,5.6,0.26,1.86,2.12,0.95,0.53,0.122,0.878,0.859,0.484
2568,1629164_2019-20,12.7,34,2019-20,0.1,0.727,1.1,0.282,0.0,0.3,1.5,0.148,3.1,0.57,0.4,9.6,7.9,0.0,0.47,0.47,0.35,0.06,0.0,1.0,0.923,0.154
2569,1627742_2019-20,33.8,61,2019-20,0.3,0.6,2.5,0.331,0.1,1.5,3.8,0.283,8.4,0.637,0.7,8.6,5.6,0.0,0.65,0.65,0.42,0.16,0.0,1.0,0.929,0.357
2570,202688_2019-20,18.5,25,2019-20,0.2,0.0,0.5,0.308,0.0,0.2,1.3,0.135,2.6,0.561,0.3,14.9,7.5,0.0,0.56,0.56,0.36,0.04,0.0,1.0,0.818,0.091
2571,1628968_2019-20,5.2,6,2019-20,0.2,0.0,0.3,0.5,0.0,0.2,0.8,0.167,1.2,0.857,0.0,0.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2572,201572_2019-20,26.7,67,2019-20,0.3,0.603,1.9,0.468,0.1,1.4,2.3,0.377,7.0,0.541,0.9,8.9,5.8,0.16,4.04,4.21,2.57,0.66,0.038,0.962,0.884,0.227
2573,1628971_2019-20,28.3,57,2019-20,0.5,0.492,2.7,0.378,0.1,0.8,3.0,0.202,6.5,0.574,0.7,6.7,6.7,0.0,0.69,0.69,0.45,0.14,0.0,1.0,0.929,0.286
2574,203998_2019-20,8.1,30,2019-20,0.2,0.696,1.6,0.489,0.0,0.3,0.9,0.243,2.3,0.536,0.4,6.2,4.8,0.13,1.63,1.77,0.67,0.23,0.075,0.925,0.87,0.304
