,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,CFID,CFPARAMS,Season
179,203914,Gary Harris,1610612753,ORL,26.0,39,15,24,0.385,28.1,1.7,0.8,1.4,3.8,9.7,7.2,8.6,28.7,0.3,0.6,1.8,1.6,17.7,326,344,309,401,134,165,289,142,222,404,393,478,126,276,444,324,195,257,5,"203914,1610612753",2020-21
180,1627780,Gary Payton II,1610612744,GSW,28.0,10,7,3,0.7,4.1,0.7,0.5,0.3,1.6,2.1,1.9,1.2,3.6,0.1,0.0,0.8,0.4,6.0,485,445,27,54,516,389,398,422,393,46,57,28,522,435,1,78,465,466,5,"1627780,1610612744",2020-21
181,1629018,Gary Trent Jr.,1610612761,TOR,22.0,58,29,29,0.5,31.5,2.4,1.4,2.5,3.4,8.9,9.6,8.7,32.5,0.2,0.4,1.6,1.6,23.5,157,158,399,251,81,73,153,42,245,369,510,486,58,377,303,250,202,152,5,"1629018,1610612761",2020-21
182,201588,George Hill,1610612755,PHI,35.0,30,16,14,0.533,22.7,1.0,0.6,0.5,3.6,7.0,6.8,4.9,20.6,0.2,0.4,1.0,2.0,16.8,385,331,151,219,219,289,352,350,234,284,364,245,254,382,316,126,143,276,5,"201588,1610612755",2020-21
183,1627777,Georges Niang,1610612762,UTA,27.0,72,52,20,0.722,16.2,0.7,0.8,0.8,1.4,5.3,4.2,3.5,14.7,0.1,0.1,1.6,0.4,11.9,1,1,236,34,354,383,312,280,417,171,184,155,376,426,87,259,482,366,5,"1627777,1610612762",2020-21
184,203507,Giannis Antetokounmpo,1610612749,MIL,26.0,61,40,21,0.656,33.4,4.2,2.2,4.7,16.9,10.8,8.2,7.1,29.5,1.2,0.9,2.8,7.8,54.6,124,48,258,99,47,8,42,3,2,465,460,395,107,26,497,506,1,3,5,"203507,1610612749",2020-21
185,203922,Glenn Robinson III,1610612758,SAC,27.0,23,9,14,0.391,16.3,0.3,0.4,0.3,2.2,7.5,6.0,5.1,19.6,0.1,0.4,1.0,0.9,9.5,420,427,151,396,352,483,429,441,332,316,313,270,269,415,281,111,354,405,5,"203922,1610612758",2020-21
186,1629048,Goga Bitadze,1610612754,IND,21.0,45,19,26,0.422,12.6,0.7,1.4,0.5,2.6,4.3,4.5,4.4,14.0,1.4,0.3,2.1,1.2,14.8,279,298,341,366,407,381,146,346,305,129,200,214,385,17,264,397,266,314,5,"1629048,1610612754",2020-21
187,201609,Goran Dragic,1610612748,MIA,35.0,50,30,20,0.6,27.1,2.0,1.4,1.5,4.9,9.1,7.2,5.6,24.6,0.2,0.5,2.3,2.2,24.5,238,143,236,143,154,119,146,126,160,380,385,308,186,389,355,434,119,145,5,"201609,1610612748",2020-21
188,202330,Gordon Hayward,1610612766,CHA,31.0,44,24,20,0.545,34.5,3.0,2.3,2.9,7.7,12.3,9.4,9.9,34.9,0.3,0.6,1.7,3.5,35.7,290,223,236,206,28,40,39,29,67,524,507,525,26,251,440,282,49,56,5,"202330,1610612766",2020-21
189,203476,Gorgui Dieng,1610612759,SAS,31.0,38,14,24,0.368,14.7,1.0,1.1,0.6,2.5,6.0,4.3,5.1,15.2,0.4,0.2,1.5,1.4,15.8,335,357,309,416,375,307,221,321,308,217,192,273,365,191,127,219,233,293,5,"203476,1610612759",2020-21
190,1630203,Grant Riller,1610612766,CHA,24.0,7,2,5,0.286,3.9,0.4,0.0,0.0,0.9,1.7,1.2,1.4,4.1,0.0,0.0,0.0,0.1,3.7,501,501,50,472,520,452,510,498,466,28,24,35,513,495,1,1,519,511,5,"1630203,1610612766",2020-21
191,1629684,Grant Williams,1610612738,BOS,22.0,63,30,33,0.476,18.3,0.9,0.8,0.3,1.8,5.4,5.1,4.1,16.4,0.4,0.2,2.6,1.0,11.5,99,143,454,289,306,324,320,446,376,172,245,184,339,211,181,474,305,372,5,"1629684,1610612738",2020-21
192,1628960,Grayson Allen,1610612763,MEM,25.0,50,26,24,0.52,25.5,1.5,0.8,2.5,2.5,8.8,7.2,7.5,25.5,0.2,0.4,1.4,1.4,20.3,238,201,309,238,176,182,314,44,312,365,391,424,174,389,288,203,224,206,5,"1628960,1610612763",2020-21
193,204222,Greg Whittington,1610612743,DEN,28.0,4,3,1,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,519,482,6,18,533,508,510,498,527,1,1,37,536,495,1,1,527,537,5,"204222,1610612743",2020-21
194,1628977,Hamidou Diallo,1610612765,DET,22.0,52,18,34,0.346,23.9,1.9,1.9,1.7,6.8,9.6,7.2,4.9,24.3,0.5,0.6,2.6,2.8,23.4,215,312,470,429,201,127,81,108,96,401,389,254,193,171,439,479,77,154,5,"1628977,1610612765",2020-21
195,203084,Harrison Barnes,1610612758,SAC,29.0,58,25,33,0.431,36.7,2.5,1.2,1.6,7.4,12.3,10.7,9.4,40.5,0.2,0.4,1.3,3.4,30.8,157,213,454,348,5,72,180,111,75,523,533,511,2,357,330,176,51,77,5,"203084,1610612758",2020-21
196,1628385,Harry Giles III,1610612757,POR,23.0,38,23,15,0.605,9.3,0.4,0.5,0.4,1.5,3.4,3.3,2.9,8.2,0.3,0.2,1.4,0.6,9.4,335,234,163,141,452,465,385,402,402,96,136,125,461,236,154,204,421,408,5,"1628385,1610612757",2020-21
197,202355,Hassan Whiteside,1610612758,SAC,31.0,36,16,20,0.444,15.4,1.0,2.0,0.2,6.4,6.5,5.0,3.7,16.9,1.3,0.5,2.1,2.1,19.9,346,331,236,330,369,295,60,457,105,248,230,164,323,19,368,377,129,214,5,"202355,1610612758",2020-21
198,1627740,Henry Ellenson,1610612761,TOR,24.0,2,0,2,0.0,19.4,2.0,2.0,2.5,3.0,4.1,6.1,8.1,14.2,0.0,0.5,3.5,1.5,18.7,532,531,15,531,284,107,60,38,273,118,320,454,382,495,380,534,208,230,5,"1627740,1610612761",2020-21
199,1629649,Ignas Brazdeikis,1610612753,ORL,22.0,13,3,10,0.231,19.4,1.4,1.3,0.2,3.3,6.9,5.0,4.8,21.7,0.2,0.7,1.7,0.8,14.0,467,482,101,495,285,207,163,472,256,271,232,243,232,321,460,288,375,330,5,"1629649,1610612753",2020-21
200,202697,Iman Shumpert,1610612751,BKN,30.0,2,1,1,0.5,5.6,0.0,1.0,0.0,1.0,3.0,1.0,2.5,6.1,0.0,0.0,0.0,0.0,2.6,532,515,6,251,499,508,238,498,444,83,17,103,486,495,1,1,527,523,5,"202697,1610612751",2020-21
201,1630193,Immanuel Quickley,1610612752,NYK,21.0,64,37,27,0.578,19.7,1.9,1.0,0.8,2.8,5.5,5.3,3.4,16.7,0.2,0.4,1.8,2.0,18.3,89,73,361,169,274,135,254,271,290,184,257,147,330,360,311,314,133,242,5,"1630193,1610612752",2020-21
202,1629067,Isaac Bonga,1610612764,WAS,21.0,40,16,24,0.4,10.9,0.3,0.2,0.3,0.9,4.4,2.8,2.2,9.2,0.2,0.0,1.6,0.4,5.8,320,331,309,382,429,486,477,437,469,139,99,86,446,329,39,243,477,470,5,"1629067,1610612764",2020-21
203,1630171,Isaac Okoro,1610612739,CLE,20.0,67,20,47,0.299,32.9,1.3,1.1,1.8,5.1,12.2,7.7,8.4,35.5,0.4,0.8,2.8,1.9,19.0,58,279,533,460,54,233,211,88,149,520,431,466,22,226,476,507,150,225,5,"1630171,1610612739",2020-21
204,1628392,Isaiah Hartenstein,1610612739,CLE,23.0,46,20,26,0.435,12.3,0.9,0.9,0.3,3.9,4.1,3.4,2.9,10.2,0.9,0.3,2.3,1.4,14.7,268,279,341,339,411,342,260,441,214,122,138,121,433,74,247,435,223,319,5,"1628392,1610612739",2020-21
205,1630198,Isaiah Joe,1610612755,PHI,21.0,41,22,19,0.537,9.5,0.6,0.3,0.3,0.1,3.4,2.4,2.9,8.6,0.1,0.0,0.8,0.8,6.5,310,252,213,215,449,414,443,440,526,95,82,122,454,438,46,84,372,456,5,"1630198,1610612755",2020-21
206,1629676,Isaiah Roby,1610612760,OKC,23.0,61,19,42,0.311,23.7,1.2,1.3,0.8,5.6,11.0,7.1,6.1,24.6,0.6,0.6,2.7,1.7,20.9,124,298,517,450,205,254,164,255,137,479,378,340,187,121,431,495,179,196,5,"1629676,1610612760",2020-21
207,1630191,Isaiah Stewart,1610612765,DET,20.0,68,20,48,0.294,21.7,1.3,2.2,0.4,5.7,7.5,6.1,4.4,21.3,1.3,0.4,2.7,1.7,22.0,47,279,534,461,240,250,46,403,132,314,321,219,236,20,327,502,172,176,5,"1630191,1610612765",2020-21
208,202738,Isaiah Thomas,1610612740,NOP,32.0,3,1,2,0.333,16.3,2.0,1.0,1.4,2.0,7.1,8.1,2.7,14.9,0.0,0.3,1.0,2.0,10.9,527,515,15,434,348,107,238,146,345,289,452,114,373,495,264,111,134,381,5,"202738,1610612740",2020-21
209,202397,Ish Smith,1610612764,WAS,32.0,44,23,21,0.523,21.3,0.8,0.5,0.7,3.4,7.1,6.2,4.0,21.3,0.3,0.2,1.4,1.1,19.0,290,234,258,233,247,369,388,290,241,287,328,181,235,264,169,196,286,223,5,"202397,1610612764",2020-21
210,1627826,Ivica Zubac,1610612746,LAC,24.0,72,47,25,0.653,22.6,0.7,2.4,0.5,7.1,7.9,5.2,6.1,21.3,0.9,0.7,2.6,2.3,22.3,1,11,326,104,220,387,37,365,81,330,253,337,237,73,447,484,110,170,5,"1627826,1610612746",2020-21
211,200755,JJ Redick,1610612742,DAL,36.0,44,22,22,0.5,16.7,1.5,0.7,1.1,0.3,5.9,4.3,4.6,16.5,0.1,0.2,1.2,1.3,11.2,290,252,274,251,342,195,325,192,516,212,190,230,336,464,124,149,248,377,5,"200755,1610612742",2020-21
212,1629630,Ja Morant,1610612763,MEM,21.0,63,33,30,0.524,33.0,3.2,1.7,2.9,10.7,11.2,8.9,9.4,33.4,0.2,1.1,1.4,5.0,35.6,99,107,413,231,52,31,104,26,23,487,485,510,40,340,523,192,20,58,5,"1629630,1610612763",2020-21
213,203960,JaKarr Sampson,1610612754,IND,28.0,29,14,15,0.483,11.0,0.6,1.1,0.4,3.4,4.1,3.7,3.5,11.0,0.5,0.2,1.8,0.8,9.3,395,357,163,281,428,427,216,397,240,118,150,152,421,162,183,317,366,414,5,"203960,1610612754",2020-21
214,203210,JaMychal Green,1610612743,DEN,30.0,58,38,20,0.655,19.6,1.1,1.7,0.3,3.1,5.7,4.6,4.7,17.8,0.4,0.5,2.5,0.8,17.0,157,65,236,101,278,275,95,426,270,201,207,236,304,215,361,468,370,272,5,"203210,1610612743",2020-21
215,201580,JaVale McGee,1610612743,DEN,33.0,46,21,25,0.457,14.9,1.0,1.1,0.3,5.8,5.7,3.8,3.9,13.3,1.2,0.3,2.7,1.5,18.5,268,264,326,316,371,295,227,441,126,198,152,171,396,27,222,493,217,233,5,"201580,1610612743",2020-21
216,203953,Jabari Parker,1610612738,BOS,26.0,13,4,9,0.308,12.9,0.5,0.8,0.5,3.4,4.9,3.4,4.3,13.2,0.4,0.0,1.0,0.9,11.4,467,474,88,451,403,444,308,367,239,154,139,207,397,207,1,111,337,373,5,"203953,1610612738",2020-21
217,1630183,Jaden McDaniels,1610612750,MIN,20.0,63,18,45,0.286,24.3,1.3,0.7,0.7,2.7,8.3,7.6,7.0,23.9,1.0,0.2,2.8,0.7,16.9,99,312,527,472,193,249,322,297,298,346,427,393,197,58,149,503,398,273,5,"1630183,1610612750",2020-21
218,203109,Jae Crowder,1610612756,PHX,30.0,60,42,18,0.7,27.8,1.3,1.1,0.9,1.1,8.4,7.4,7.3,26.3,0.5,0.2,2.1,1.4,22.0,140,36,196,54,139,235,213,246,433,351,408,407,167,179,176,393,242,178,5,"203109,1610612756",2020-21
219,1630256,Jae'Sean Tate,1610612745,HOU,25.0,70,17,53,0.243,29.6,1.9,1.7,1.0,7.4,10.8,7.9,8.9,30.0,0.5,0.7,3.2,2.4,25.7,21,325,539,492,116,126,100,215,76,463,443,493,100,148,448,529,105,128,5,"1630256,1610612745",2020-21
220,1626143,Jahlil Okafor,1610612765,DET,25.0,27,5,22,0.185,13.0,0.6,1.1,0.2,4.3,5.5,4.2,3.9,14.6,0.2,0.5,1.5,0.9,9.6,400,465,274,518,401,424,214,463,186,183,187,170,380,361,392,212,347,403,5,"1626143,1610612765",2020-21
221,1630186,Jahmi'us Ramsey,1610612758,SAC,19.0,13,5,8,0.385,7.4,0.8,0.2,0.5,1.6,2.1,1.3,2.6,7.2,0.1,0.1,0.6,0.4,5.7,467,465,76,401,473,370,491,338,399,45,31,108,475,457,60,52,473,474,5,"1630186,1610612758",2020-21
222,1627774,Jake Layman,1610612750,MIN,27.0,45,12,33,0.267,14.1,1.2,0.5,0.9,2.9,5.0,3.8,3.3,13.8,0.4,0.4,1.0,0.7,10.6,279,388,454,483,384,266,404,233,280,158,158,142,386,190,286,109,381,385,5,"1627774,1610612750",2020-21
223,1627751,Jakob Poeltl,1610612759,SAS,25.0,69,32,37,0.464,27.1,1.1,2.5,0.3,7.5,7.8,7.3,6.2,26.1,1.8,0.4,2.5,1.7,27.6,32,115,497,305,153,281,32,441,71,323,398,342,171,6,333,469,180,102,5,"1627751,1610612759",2020-21
224,1628973,Jalen Brunson,1610612742,DAL,24.0,68,40,28,0.588,25.3,1.7,0.8,1.6,5.8,7.3,6.1,6.1,22.3,0.0,0.3,1.6,2.6,22.7,47,48,379,156,179,159,287,118,125,300,323,338,222,493,191,257,89,161,5,"1628973,1610612742",2020-21
225,1630223,Jalen Harris,1610612761,TOR,22.0,13,3,10,0.231,13.4,1.2,1.2,0.5,2.3,4.0,2.9,4.6,11.7,0.0,0.5,1.2,0.7,11.9,467,482,101,495,394,253,204,367,323,116,107,228,412,495,400,154,389,365,5,"1630223,1610612761",2020-21
226,1629665,Jalen Lecque,1610612754,IND,20.0,4,2,2,0.5,3.1,0.0,0.0,0.0,0.5,1.3,1.5,1.0,3.5,0.0,0.3,0.0,0.5,3.5,519,501,15,251,532,508,510,498,498,13,40,20,523,495,191,1,446,514,5,"1629665,1610612754",2020-21
227,1629667,Jalen McDaniels,1610612766,CHA,23.0,47,18,29,0.383,19.5,1.3,1.4,0.7,4.1,6.2,5.6,5.1,18.3,0.4,0.5,2.0,1.3,15.6,256,312,399,404,282,252,145,287,201,229,285,276,293,196,376,376,253,297,5,"1629667,1610612766",2020-21
228,1630188,Jalen Smith,1610612756,PHX,21.0,27,19,8,0.704,5.8,0.1,0.4,0.2,1.3,2.1,1.6,2.0,6.2,0.2,0.0,0.6,0.3,4.2,400,298,76,50,496,506,434,478,426,44,43,72,485,397,43,48,494,502,5,"1630188,1610612756",2020-21
229,1627750,Jamal Murray,1610612743,DEN,24.0,48,31,17,0.646,36.0,4.5,1.4,2.7,6.6,11.4,7.8,9.5,33.0,0.3,0.5,2.0,3.4,36.3,251,130,182,112,11,5,154,32,101,492,439,516,47,288,403,364,53,51,5,"1627750,1610612743",2020-21
230,203516,James Ennis III,1610612753,ORL,30.0,41,12,29,0.293,24.4,1.3,1.2,0.8,3.1,7.8,6.0,6.9,21.6,0.2,0.5,2.1,1.8,17.7,310,388,399,465,192,230,181,258,271,326,311,384,233,378,357,385,169,254,5,"203516,1610612753",2020-21
231,201935,James Harden,1610612751,BKN,31.0,44,31,13,0.705,37.0,3.2,1.9,2.4,9.8,13.0,10.9,10.7,37.3,0.8,1.1,2.3,5.2,52.8,290,130,137,49,2,32,84,46,37,534,535,538,10,90,520,429,18,4,5,"201935,1610612751",2020-21
232,201949,James Johnson,1610612740,NOP,34.0,51,21,30,0.412,20.7,0.9,0.6,0.8,4.3,7.4,5.5,5.9,20.7,0.8,0.3,2.4,1.1,18.4,226,264,413,379,256,345,345,259,182,304,274,327,250,78,235,451,293,239,5,"201949,1610612740",2020-21
233,203263,James Nunnally,1610612740,NOP,30.0,9,3,6,0.333,5.4,0.1,0.1,0.0,0.0,1.0,0.3,1.6,5.0,0.0,0.0,0.1,0.2,3.2,491,482,61,434,501,498,502,498,527,7,4,43,503,495,1,9,508,518,5,"203263,1610612740",2020-21
234,1630164,James Wiseman,1610612744,GSW,20.0,39,18,21,0.462,21.7,1.9,1.3,1.4,7.9,8.8,6.8,7.4,22.9,0.9,0.5,3.1,1.9,21.8,326,312,258,311,238,131,171,142,62,367,366,416,210,63,400,525,152,181,5,"1630164,1610612744",2020-21
235,201162,Jared Dudley,1610612747,LAL,35.0,12,7,5,0.583,6.8,0.0,0.3,0.0,0.0,2.0,1.4,2.0,5.9,0.1,0.1,0.6,0.0,3.6,478,445,50,162,483,508,469,498,527,36,33,72,490,452,62,46,527,513,5,"201162,1610612747",2020-21
236,1629607,Jared Harper,1610612752,NYK,23.0,8,5,3,0.625,2.1,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.3,0.0,0.0,0.1,0.3,0.5,495,465,27,126,539,508,510,498,527,3,5,13,540,495,1,11,504,534,5,"1629607,1610612752",2020-21
237,1628991,Jaren Jackson Jr.,1610612763,MEM,21.0,11,4,7,0.364,23.8,1.3,2.2,1.8,6.4,9.8,7.5,6.3,22.8,1.7,0.6,3.9,3.2,30.0,479,474,67,419,203,237,43,94,104,412,412,346,211,9,440,538,59,89,5,"1628991,1610612763",2020-21
238,1629020,Jarred Vanderbilt,1610612750,MIN,22.0,64,18,46,0.281,18.0,1.4,1.3,1.2,4.5,6.6,5.5,5.1,19.0,0.7,0.6,1.9,1.6,18.6,89,312,531,475,311,205,169,174,175,255,272,268,284,94,406,353,203,231,5,"1629020,1610612750",2020-21
239,1629714,Jarrell Brantley,1610612762,UTA,25.0,28,23,5,0.821,5.0,0.1,0.5,0.3,0.9,1.5,1.4,1.3,5.9,0.1,0.1,0.6,0.0,5.0,397,234,50,11,506,495,409,447,457,20,38,31,491,461,89,51,526,486,5,"1629714,1610612762",2020-21
240,1628386,Jarrett Allen,1610612739,CLE,23.0,63,20,43,0.317,30.0,1.2,3.3,0.3,9.1,11.3,8.5,8.0,33.4,1.4,0.6,1.5,4.2,32.0,99,279,522,447,105,257,13,430,46,490,472,450,40,13,418,229,38,75,5,"1628386,1610612739",2020-21
241,1629633,Jarrett Culver,1610612750,MIN,22.0,34,7,27,0.206,14.9,1.0,0.8,0.7,3.3,5.4,4.6,4.3,14.0,0.3,0.5,1.7,1.2,11.6,360,445,361,508,373,308,287,307,255,177,208,211,384,297,364,295,264,370,5,"1629633,1610612750",2020-21
242,1629750,Javonte Green,1610612741,CHI,27.0,41,19,22,0.463,11.7,0.9,0.6,0.7,1.9,4.1,3.2,2.8,11.0,0.1,0.1,1.1,0.8,8.4,310,298,274,309,418,318,351,304,359,123,126,120,422,401,80,136,365,431,5,"1629750,1610612741",2020-21
243,1629637,Jaxson Hayes,1610612740,NOP,21.0,60,24,36,0.4,16.3,1.4,1.8,1.2,5.5,5.7,4.1,4.4,14.9,0.6,0.3,1.7,1.6,16.2,140,223,490,382,351,211,88,176,142,197,179,213,372,116,264,283,192,284,5,"1629637,1610612740",2020-21
244,1630206,Jay Scrubb,1610612746,LAC,20.0,4,2,2,0.5,21.3,0.5,0.5,0.0,4.1,4.6,5.3,3.3,27.4,0.0,1.0,1.3,1.5,14.8,519,501,15,251,246,434,398,498,201,142,260,141,146,495,509,169,208,315,5,"1630206,1610612746",2020-21
245,1629121,Jaylen Adams,1610612749,MIL,25.0,7,5,2,0.714,2.6,0.0,0.0,0.0,0.0,0.6,1.3,1.4,2.9,0.0,0.0,0.1,0.0,1.2,501,465,15,43,536,508,510,498,527,4,30,35,529,495,1,13,527,531,5,"1629121,1610612749",2020-21
246,1627759,Jaylen Brown,1610612738,BOS,24.0,58,30,28,0.517,34.9,3.6,2.0,3.8,10.4,11.9,9.8,8.6,31.9,0.6,1.1,2.9,4.1,40.1,157,143,379,241,20,21,58,5,29,512,518,480,65,138,521,515,39,32,5,"1627759,1610612738",2020-21
247,1629658,Jaylen Hoard,1610612760,OKC,22.0,19,1,18,0.053,17.0,1.0,1.4,0.6,4.6,8.3,5.8,4.7,18.1,0.3,0.7,1.0,1.4,14.2,440,515,196,530,334,314,157,321,169,345,301,235,297,298,464,111,233,324,5,"1629658,1610612760",2020-21
248,1629669,Jaylen Nowell,1610612750,MIN,21.0,42,10,32,0.238,18.3,1.6,0.8,0.8,3.2,5.4,5.8,5.1,17.8,0.3,0.4,1.7,1.0,15.9,303,411,437,494,305,173,301,257,258,175,302,277,306,270,304,299,302,287,5,"1629669,1610612750",2020-21
249,1628369,Jayson Tatum,1610612738,BOS,23.0,64,34,30,0.531,36.2,5.1,1.9,2.7,10.0,11.0,8.9,8.5,32.8,0.5,1.0,1.9,4.3,44.6,89,100,413,223,10,3,85,35,34,473,489,472,51,161,505,348,35,19,5,"1628369,1610612738",2020-21
250,201145,Jeff Green,1610612751,BKN,34.0,68,44,24,0.647,27.3,1.6,0.9,1.5,4.3,9.1,9.1,6.8,27.7,0.4,0.3,1.8,1.9,20.3,47,25,309,110,149,176,274,134,184,379,494,373,141,201,275,318,155,204,5,"201145,1610612751",2020-21
251,201952,Jeff Teague,1610612749,MIL,32.0,55,27,28,0.491,17.5,0.9,0.1,0.8,2.9,5.9,6.1,4.9,17.1,0.2,0.3,1.0,1.4,13.8,189,189,379,275,322,340,503,282,278,210,319,248,321,332,256,123,228,331,5,"201952,1610612749",2020-21
252,203924,Jerami Grant,1610612765,DET,27.0,54,15,39,0.278,34.3,3.1,2.1,1.6,7.9,11.4,9.3,7.7,35.5,1.1,1.1,2.3,4.8,35.7,196,344,510,477,30,35,54,117,63,491,504,433,21,41,522,443,25,57,5,"203924,1610612765",2020-21
253,1629725,Jeremiah Martin,1610612739,CLE,24.0,9,0,9,0.0,8.5,0.6,0.3,0.7,0.9,2.9,2.9,2.5,10.4,0.2,0.6,0.1,0.5,5.8,491,531,88,531,464,424,446,297,461,79,113,101,430,330,408,9,459,472,5,"1629725,1610612739",2020-21
254,203087,Jeremy Lamb,1610612754,IND,29.0,36,16,20,0.444,21.5,1.4,1.5,1.1,3.0,6.9,8.3,6.1,24.7,0.6,0.3,2.0,2.1,21.1,346,331,236,330,242,219,128,198,275,276,464,333,184,113,251,367,129,192,5,"203087,1610612754",2020-21
255,1629010,Jerome Robinson,1610612764,WAS,24.0,17,5,12,0.294,18.2,1.3,0.3,0.3,1.0,7.9,5.6,5.0,16.3,0.4,0.3,1.8,1.3,12.0,452,465,120,461,309,229,456,424,455,329,282,264,341,230,235,325,260,362,5,"1629010,1610612764",2020-21
256,1628975,Jevon Carter,1610612756,PHX,25.0,60,42,18,0.7,12.1,0.6,0.7,0.5,0.7,3.1,2.7,2.7,11.7,0.2,0.1,0.9,0.3,9.5,140,36,196,54,417,410,324,341,491,85,95,113,411,395,79,102,500,404,5,"1628975,1610612756",2020-21
257,202710,Jimmy Butler,1610612748,MIA,31.0,52,33,19,0.635,34.0,3.9,1.7,3.2,10.8,10.2,7.8,7.2,28.7,0.4,0.8,1.4,6.0,46.2,215,107,213,123,36,13,107,13,22,440,432,403,126,234,479,190,6,14,5,"202710,1610612748",2020-21
258,203925,Joe Harris,1610612751,BKN,29.0,69,45,24,0.652,31.4,1.9,1.5,1.6,3.6,10.0,9.1,8.2,31.5,0.2,0.4,2.1,1.1,23.3,32,19,309,106,82,124,127,110,233,423,497,459,73,341,333,383,287,156,5,"203925,1610612751",2020-21
259,204060,Joe Ingles,1610612762,UTA,33.0,67,47,20,0.701,28.2,1.6,1.1,1.6,2.7,10.1,7.2,7.2,28.3,0.2,0.2,1.8,1.7,24.7,58,11,236,53,132,170,215,109,291,433,390,402,133,370,152,315,185,141,5,"204060,1610612762",2020-21
260,203954,Joel Embiid,1610612755,PHI,27.0,51,39,12,0.765,31.5,3.9,3.7,1.9,10.4,10.7,7.6,9.1,29.5,1.4,0.9,2.4,7.4,49.9,226,56,120,17,80,12,7,79,28,459,424,500,108,15,492,461,2,6,5,"203954,1610612755",2020-21
261,1628381,John Collins,1610612737,ATL,23.0,63,34,29,0.54,29.7,1.8,3.1,1.2,9.4,9.7,8.3,7.4,31.1,1.0,0.9,3.1,3.2,32.1,99,100,399,211,111,146,15,165,43,406,466,419,75,47,483,522,62,73,5,"1628381,1610612737",2020-21
262,1629723,John Konchar,1610612763,MEM,25.0,43,23,20,0.535,13.5,0.9,0.8,0.9,2.1,4.4,3.2,4.1,13.4,0.2,0.3,0.9,0.6,11.9,297,234,236,218,391,317,311,240,344,138,130,192,394,338,218,101,414,363,5,"1629723,1610612763",2020-21
263,202322,John Wall,1610612745,HOU,30.0,40,12,28,0.3,32.6,3.8,1.3,3.1,8.5,11.0,10.1,10.9,33.4,0.8,1.1,1.2,4.4,37.2,320,388,379,458,59,17,161,19,52,478,524,539,42,85,519,153,33,48,5,"202322,1610612745",2020-21
264,202685,Jonas Valanciunas,1610612763,MEM,29.0,62,32,30,0.516,28.7,2.0,5.3,0.4,12.9,10.3,6.3,8.5,28.9,0.9,0.9,2.9,3.1,38.1,116,115,413,242,127,113,1,395,6,450,332,470,122,64,496,514,67,40,5,"202685,1610612763",2020-21
265,1629007,Jontay Porter,1610612763,MEM,21.0,11,7,4,0.636,5.0,0.4,0.4,0.0,0.7,1.7,1.3,1.2,4.6,0.1,0.0,1.1,0.2,4.2,479,445,40,120,507,467,438,498,487,25,29,27,506,445,1,133,515,504,5,"1629007,1610612763",2020-21
266,1628395,Jordan Bell,1610612744,GSW,26.0,6,3,3,0.5,13.8,0.3,0.8,0.3,2.0,4.1,5.4,4.4,13.5,0.8,0.5,1.2,0.7,12.5,506,482,27,251,389,473,280,411,345,118,267,214,392,75,380,157,398,352,5,"1628395,1610612744",2020-21
267,1629648,Jordan Bone,1610612753,ORL,23.0,14,2,12,0.143,14.2,0.4,1.0,0.4,0.9,5.3,2.9,5.6,13.8,0.0,0.0,0.8,0.2,8.3,463,501,120,524,382,452,238,406,466,169,109,311,388,495,1,77,512,432,5,"1629648,1610612753",2020-21
268,203903,Jordan Clarkson,1610612762,UTA,29.0,68,49,19,0.721,27.1,2.5,1.4,2.2,6.9,9.3,7.3,7.1,28.3,0.1,0.6,1.6,1.9,28.8,47,6,213,36,155,71,152,56,88,387,396,400,132,399,412,263,155,97,5,"203903,1610612762",2020-21
269,1629162,Jordan McLaughlin,1610612750,MIN,25.0,51,15,36,0.294,18.6,1.3,0.5,1.3,2.5,6.3,6.0,4.8,17.4,0.1,0.5,0.9,1.0,15.8,226,344,490,461,300,250,414,157,309,239,316,238,313,423,364,85,324,292,5,"1629162,1610612750",2020-21
270,1629670,Jordan Nwora,1610612749,MIL,22.0,30,19,11,0.633,9.2,0.8,0.5,0.4,1.4,4.0,3.2,1.9,8.4,0.3,0.5,0.7,0.6,10.3,385,298,111,124,454,352,383,377,413,117,128,67,456,292,362,69,433,391,5,"1629670,1610612749",2020-21
271,1629673,Jordan Poole,1610612744,GSW,21.0,51,28,23,0.549,19.6,1.4,0.8,1.3,3.7,7.0,5.9,4.9,21.0,0.2,0.3,1.7,2.0,18.4,226,177,297,203,275,204,321,157,228,281,308,247,245,371,264,286,138,238,5,"1629673,1610612744",2020-21
