,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season
1388,Lineups,-1628983-1629026-1629647-1629652-1630177-,S. Gilgeous-Alexander - K. Williams - D. Bazley - L. Dort - T. Maledon,1610612760,OKC,2,2,0,1.0,15.0,104.1,108.6,105.3,111.8,-1.3,-3.2,0.533,2.67,17.4,0.188,0.625,0.406,0.086,0.533,0.567,118.7,112.78,93.98,35,0.507,3207,1417,1,1,1378,5947,8620,7952,6800,1461,5890,6994,9030,9492,7156,6094,6609,4955,6592,2020-21
1389,Lineups,-1628396-1629004-1629658-1629718-1630466-,T. Bradley - S. Mykhailiuk - J. Hoard - C. Brown Jr. - G. Deck,1610612760,OKC,2,0,2,0.0,15.0,142.9,133.3,131.9,141.4,10.9,-8.0,0.579,3.67,26.2,0.143,0.706,0.542,0.1,0.769,0.769,97.2,97.05,80.88,30,0.526,3207,8619,11786,8619,1395,3064,11604,8284,6401,695,1855,7436,7575,4947,7549,2198,2564,11386,6283,2020-21
1390,Lineups,-203504-203939-1628467-1628973-1629029-,T. Burke - D. Powell - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,5,3,2,0.6,15.0,88.5,87.9,85.2,84.8,3.4,3.0,0.636,0.7,16.7,0.167,0.688,0.464,0.303,0.543,0.586,105.5,106.1,88.41,33,0.489,957,833,11786,5817,1354,8832,4872,6121,5654,5979,6062,7125,7776,8250,13024,5926,6068,7436,7062,2020-21
1391,Lineups,-203501-203939-1626196-1628467-1629029-,T. Hardaway Jr. - D. Powell - J. Richardson - M. Kleber - L. Doncic,1610612742,DAL,4,3,1,0.75,15.0,116.0,118.8,76.9,80.6,39.1,38.1,0.533,1.33,17.4,0.429,0.65,0.559,0.188,0.643,0.638,106.9,103.21,86.01,32,0.725,1342,833,4785,4973,1382,4757,4550,3412,6800,3798,5890,2715,8894,4516,10825,3941,4834,8707,3479,2020-21
1392,Lineups,-203501-203939-204001-1626196-1628973-,T. Hardaway Jr. - D. Powell - K. Porzingis - J. Richardson - J. Brunson,1610612742,DAL,2,2,0,1.0,15.0,134.5,143.8,128.4,127.3,6.1,16.5,0.529,3.0,20.9,0.154,0.75,0.44,0.094,0.683,0.714,104.0,101.0,84.17,32,0.497,3207,1417,1,1,1293,2540,10432,5055,6821,840,3888,7397,6379,8812,7442,3256,3372,9725,6981,2020-21
1393,Lineups,-1626145-1628960-1629634-1630214-1630217-,T. Jones - G. Allen - B. Clarke - X. Tillman - D. Bane,1610612763,MEM,6,4,2,0.667,15.0,118.6,120.7,94.6,100.0,23.9,20.7,0.769,10.0,24.4,0.133,0.522,0.368,0.034,0.556,0.573,95.0,91.58,76.32,29,0.67,714,534,11786,5252,1326,4466,5947,4642,3668,12,2800,7616,9851,10338,6220,5668,6382,12944,4033,2020-21
1394,Lineups,-1626168-1627749-1627751-1629022-1629677-,T. Lyles - D. Murray - J. Poeltl - L. Walker IV - L. Samanic,1610612759,SAS,1,0,1,0.0,15.0,121.2,116.7,116.8,112.9,4.4,3.8,0.375,6.0,15.4,0.188,0.917,0.5,0.033,0.567,0.567,96.7,100.27,83.56,30,0.446,5843,8619,4785,8619,1392,4942,8768,6064,9159,107,7130,6994,4496,5602,6217,5457,6613,10030,7716,2020-21
1395,Lineups,-1627752-1629012-1629636-1629731-1630171-,T. Prince - C. Sexton - D. Garland - D. Wade - I. Okoro,1610612739,CLE,4,0,4,0.0,15.0,127.6,117.2,112.6,110.0,15.1,7.2,0.667,2.67,21.1,0.1,0.667,0.44,0.103,0.659,0.69,89.9,94.82,79.02,29,0.563,1342,8619,14164,8619,1352,4919,8384,5795,4597,1461,3815,7859,7869,8812,7778,3824,3828,12067,5649,2020-21
1396,Lineups,-203082-203920-1626184-1628407-1629643-,T. Ross - K. Birch - C. Randle - D. Bacon - C. Okeke,1610612753,ORL,3,1,2,0.333,15.0,72.1,69.7,113.4,118.2,-41.2,-48.5,0.444,1.33,10.3,0.15,0.545,0.357,0.091,0.362,0.385,109.3,108.88,90.73,33,0.223,1984,2859,11786,7833,1400,10400,9366,11046,8756,3798,9225,7424,9787,10455,7237,9858,10583,6315,10556,2020-21
1397,Lineups,-203503-203524-203991-1628381-1629027-,T. Snell - S. Hill - C. Capela - J. Collins - T. Young,1610612737,ATL,2,1,1,0.5,15.0,91.4,87.5,101.1,97.0,-9.8,-9.5,0.455,0.71,11.1,0.421,0.8,0.615,0.219,0.414,0.442,97.3,101.52,84.6,32,0.441,3207,2859,4785,6052,1305,8838,5884,8411,8714,5967,8865,2845,5553,3230,11651,9149,9708,9466,7818,2020-21
1398,Lineups,-201152-1627756-1627853-1628374-1629632-,T. Young - D. Valentine - R. Arcidiacono - L. Markkanen - C. White,1610612741,CHI,5,2,3,0.4,15.0,121.8,108.6,110.5,103.0,11.3,5.5,0.714,2.0,21.3,0.154,0.833,0.48,0.143,0.635,0.674,98.4,108.02,90.02,35,0.606,957,1417,13480,7676,1334,5947,7780,5933,4270,1975,3788,7397,5099,7955,9142,4100,4081,6603,4924,2020-21
1399,Lineups,-201152-202066-202696-1628374-1629632-,T. Young - G. Temple - N. Vucevic - L. Markkanen - C. White,1610612741,CHI,5,2,3,0.4,15.0,126.7,126.7,128.8,116.1,-2.1,10.5,0.875,2.0,27.5,0.538,0.6,0.576,0.233,0.655,0.655,90.3,95.06,79.22,30,0.529,957,1417,13480,7676,1299,3827,9099,5506,3044,1975,1633,1371,9216,4078,11907,3843,4512,12011,6259,2020-21
1400,Lineups,-201152-202066-203107-1628374-1629750-,T. Young - G. Temple - T. Satoransky - L. Markkanen - J. Green,1610612741,CHI,4,3,1,0.75,15.0,106.4,102.9,49.1,46.9,57.3,56.1,0.769,2.5,22.2,0.125,0.778,0.471,0.118,0.569,0.586,99.9,104.02,86.68,34,0.854,1342,833,4785,4973,1323,6401,2233,2468,3668,1549,3232,7645,6104,8106,8320,5434,6066,8370,2527,2020-21
1401,Lineups,-201152-202066-203107-203490-203897-,T. Young - G. Temple - T. Satoransky - O. Porter Jr. - Z. LaVine,1610612741,CHI,5,2,3,0.4,15.0,78.4,75.8,88.7,91.7,-10.3,-15.9,0.8,1.33,19.0,0.059,0.765,0.412,0.182,0.442,0.465,108.4,108.24,90.2,33,0.385,957,1417,13480,7676,1311,9865,5489,8882,3324,3798,5111,8022,6298,9429,10682,8682,9402,6542,8688,2020-21
1402,Lineups,-203115-203999-1627750-1629008-1630192-,W. Barton - N. Jokic - J. Murray - M. Porter Jr. - Z. Nnaji,1610612743,DEN,2,1,1,0.5,15.0,99.4,106.7,124.3,123.3,-24.9,-16.7,0.538,1.75,17.9,0.143,0.769,0.444,0.133,0.519,0.548,101.3,98.07,81.73,30,0.423,3207,2859,4785,6052,1378,6115,9927,8912,6769,3089,5688,7436,6249,8616,8900,6290,7044,10991,8119,2020-21
1403,Lineups,-202083-203076-203083-203484-1629659-,W. Matthews - A. Davis - A. Drummond - K. Caldwell-Pope - T. Horton-Tucker,1610612747,LAL,2,2,0,1.0,15.0,103.3,110.0,91.2,89.7,12.1,20.3,0.917,1.57,23.9,0.333,0.813,0.581,0.233,0.563,0.59,94.4,92.05,76.71,30,0.667,3207,1417,1,1,1303,5779,5312,4656,3009,3330,2861,3574,5494,4022,11907,5505,5983,12838,4040,2020-21
1404,Lineups,-202083-202693-203471-203484-1626149-,W. Matthews - M. Morris - D. Schroder - K. Caldwell-Pope - M. Harrell,1610612747,LAL,8,4,4,0.5,15.0,112.6,103.4,103.9,100.0,8.7,3.4,0.636,1.4,17.5,0.333,0.5,0.429,0.172,0.591,0.609,91.0,96.71,80.59,29,0.577,427,534,14164,6052,1384,6366,5947,6084,5654,3738,5870,3574,9858,8951,10554,4964,5546,11508,5412,2020-21
1405,Lineups,-202329-203095-203516-203920-203932-,A. Aminu - E. Fournier - J. Ennis III - K. Birch - A. Gordon,1610612753,ORL,2,0,2,0.0,14.0,109.6,110.3,104.9,100.0,4.7,10.3,0.75,1.8,22.0,0.231,0.733,0.5,0.172,0.56,0.588,96.3,98.26,81.88,29,0.528,3207,8619,11786,8619,1453,5766,5947,5515,3703,3042,3573,6223,7182,5602,10554,5616,6029,10903,6277,2020-21
1406,Lineups,-202340-203482-1626174-1627863-1629645-,A. Bradley - K. Olynyk - C. Wood - D. House Jr. - K. Porter Jr.,1610612745,HOU,3,0,3,0.0,14.0,78.1,74.3,108.4,102.9,-30.3,-28.6,0.444,0.8,9.3,0.19,0.882,0.5,0.143,0.385,0.416,110.4,116.26,96.89,35,0.271,1984,8619,13480,8619,1410,10142,7769,9889,8756,5841,9468,6987,4705,5602,9142,9555,10130,4122,10147,2020-21
1407,Lineups,-1627936-1628035-1628961-1629659-1629719-,A. Caruso - A. McKinnie - K. Antetokounmpo - T. Horton-Tucker - D. Cacok,1610612747,LAL,6,3,3,0.5,14.0,83.0,77.4,101.4,90.0,-18.4,-12.6,0.143,0.2,2.6,0.368,0.688,0.514,0.161,0.341,0.401,96.9,106.34,88.62,31,0.39,714,833,13480,6052,1517,9810,5319,8676,10119,6888,10134,3390,7776,5497,9938,10013,10320,7321,8627,2020-21
1408,Lineups,-203076-203471-203484-1626149-1628398-,A. Davis - D. Schroder - K. Caldwell-Pope - M. Harrell - K. Kuzma,1610612747,LAL,5,4,1,0.8,14.0,128.7,131.0,100.5,96.3,28.3,34.7,0.643,1.8,22.0,0.3,0.727,0.524,0.172,0.674,0.716,97.9,98.94,82.45,29,0.685,957,534,4785,4878,1536,3516,5842,3578,5612,3042,3573,4796,7233,5320,10554,3352,3330,10627,3901,2020-21
1409,Lineups,-203083-203471-203484-1628398-1629659-,A. Drummond - D. Schroder - K. Caldwell-Pope - K. Kuzma - T. Horton-Tucker,1610612747,LAL,1,1,0,1.0,14.0,80.0,76.9,102.9,112.0,-22.9,-35.1,0.556,5.0,15.6,0.063,0.588,0.333,0.038,0.4,0.4,87.0,85.0,70.83,26,0.333,5843,2859,1,1,1421,9814,8636,10410,6618,205,7096,8017,9538,10535,6242,9224,10323,13946,9306,2020-21
1410,Lineups,-203083-1626204-1626224-1629636-1630171-,A. Drummond - L. Nance Jr. - C. Osman - D. Garland - I. Okoro,1610612739,CLE,5,2,3,0.4,14.0,100.4,87.1,96.7,86.7,3.7,0.4,0.636,2.33,17.5,0.133,0.923,0.5,0.097,0.52,0.522,90.4,102.62,85.51,31,0.474,957,1417,13480,7676,1442,8935,5048,6253,5654,1752,5870,7616,4479,5602,7518,6276,7623,9035,7288,2020-21
1411,Lineups,-2738-1628389-1629216-1629622-1629639-,A. Iguodala - B. Adebayo - G. Vincent - M. Strus - T. Herro,1610612748,MIA,3,0,3,0.0,14.0,125.2,110.7,134.8,137.0,-9.6,-26.3,0.9,1.5,23.7,0.143,0.917,0.632,0.214,0.824,0.826,86.9,91.6,76.34,28,0.493,1984,8619,13480,8619,1419,5732,11286,9784,3016,3363,2903,7436,4496,3017,11565,1935,2061,12941,7011,2020-21
1412,Lineups,-2738-1628389-1629134-1629622-1629639-,A. Iguodala - B. Adebayo - K. Nunn - M. Strus - T. Herro,1610612748,MIA,3,0,3,0.0,14.0,141.4,135.7,100.9,103.7,40.5,32.0,0.733,2.75,25.6,0.4,0.786,0.625,0.143,0.72,0.734,97.0,97.65,81.37,28,0.64,1984,8619,13480,8619,1546,3004,7826,3903,4197,1429,1914,2886,6023,3040,9142,2844,3110,11127,4460,2020-21
1413,Lineups,-2738-201609-202710-1628389-1629130-,A. Iguodala - G. Dragic - J. Butler - B. Adebayo - D. Robinson,1610612748,MIA,7,3,4,0.429,14.0,106.3,103.8,106.8,96.2,-0.5,7.7,0.667,2.0,17.1,0.25,0.556,0.381,0.115,0.476,0.531,85.1,90.71,75.59,26,0.38,542,833,14164,7628,1518,6333,5826,5764,4597,1975,5978,5407,9731,10111,8281,8213,7458,13114,8768,2020-21
1414,Lineups,-2738-2772-1629130-1629134-1630173-,A. Iguodala - T. Ariza - D. Robinson - K. Nunn - P. Achiuwa,1610612748,MIA,1,1,0,1.0,14.0,124.5,134.5,98.9,93.5,25.6,40.9,0.667,3.33,23.3,0.267,0.909,0.538,0.103,0.655,0.643,103.7,102.61,85.51,29,0.594,5843,2859,1,1,1470,3051,5660,3254,4597,794,2992,5301,4524,4988,7778,3843,4761,9037,5158,2020-21
1415,Lineups,-203085-203493-203901-203944-1629011-,A. Rivers - R. Bullock - E. Payton - J. Randle - M. Robinson,1610612752,NYK,3,1,2,0.333,14.0,142.2,144.0,99.2,100.0,43.0,44.0,0.5,2.33,19.4,0.364,0.688,0.556,0.12,0.708,0.711,89.4,88.45,73.71,25,0.712,1984,2859,11786,7833,1538,2538,5947,3092,6898,1752,4987,3410,7776,4533,8400,2927,3397,13516,3650,2020-21
1416,Lineups,-2760-1628422-1629662-1629725-1630271-,A. Varejao - D. Dotson - M. Kabengele - J. Martin - B. Thomas,1610612739,CLE,3,0,3,0.0,14.0,73.2,78.8,99.8,102.9,-26.6,-24.2,0.5,0.8,9.3,0.261,0.619,0.432,0.152,0.333,0.388,117.4,111.41,92.84,33,0.281,1984,8619,13480,8619,1414,9725,7776,9556,6898,5841,9468,5356,9159,8941,9706,10023,10535,5395,10043,2020-21
1417,Lineups,-202687-202954-1626179-1628970-1628998-,B. Biyombo - B. Wanamaker - T. Rozier - M. Bridges - C. Martin,1610612766,CHA,5,3,2,0.6,14.0,50.2,48.1,122.3,116.1,-72.1,-68.0,0.5,0.43,9.4,0.133,0.533,0.333,0.259,0.325,0.311,95.1,99.67,83.05,27,-0.104,957,833,11786,5817,1483,11975,9099,12084,6898,6667,9463,7616,9831,10535,12662,10624,11544,10295,13054,2020-21
1418,Lineups,-202687-202954-1626179-1629023-1629667-,B. Biyombo - B. Wanamaker - T. Rozier - P. Washington - J. McDaniels,1610612766,CHA,4,3,1,0.75,14.0,116.2,106.5,98.1,90.0,18.1,16.5,0.583,3.5,15.9,0.333,0.632,0.486,0.065,0.446,0.509,93.1,101.54,84.61,31,0.629,1342,833,4785,4973,1417,6142,5319,5056,6350,715,6973,3574,9020,7873,6567,8594,7970,9462,4587,2020-21
1419,Lineups,-1627742-1628366-1628404-1629627-1629638-,B. Ingram - L. Ball - J. Hart - Z. Williamson - N. Alexander-Walker,1610612740,NOP,7,1,6,0.143,14.0,104.8,97.0,98.7,93.8,6.2,3.2,0.455,1.0,12.5,0.143,0.688,0.433,0.152,0.542,0.581,104.8,111.79,93.16,33,0.531,542,2859,14594,8604,1485,8201,5667,6113,8714,4164,8328,7436,7776,8926,9706,5939,6187,5265,6220,2020-21
1420,Lineups,-203463-1628035-1628961-1629659-1629719-,B. McLemore - A. McKinnie - K. Antetokounmpo - T. Horton-Tucker - D. Cacok,1610612747,LAL,3,1,2,0.333,14.0,130.3,142.9,64.3,60.0,66.0,82.9,0.5,1.6,15.7,0.471,0.824,0.647,0.143,0.617,0.652,117.9,116.26,96.89,35,0.99,1984,2859,11786,7833,1410,2555,2827,1587,6898,3300,7085,2606,5393,2875,9142,4490,4576,4122,2030,2020-21
1421,Lineups,-202954-203952-1627814-1629672-1629673-,B. Wanamaker - A. Wiggins - D. Lee - E. Paschall - J. Poole,1610612744,GSW,5,3,2,0.6,14.0,93.2,84.4,127.3,122.6,-34.1,-38.2,0.444,1.0,10.8,0.071,1.0,0.35,0.125,0.455,0.52,104.1,111.59,92.99,32,0.226,957,833,11786,5817,1541,9182,9871,10551,8756,4164,9140,7999,1,10512,8478,8463,7691,5343,10536,2020-21
1422,Lineups,-202954-1628970-1628984-1628998-1629023-,B. Wanamaker - M. Bridges - D. Graham - C. Martin - P. Washington,1610612766,CHA,5,3,2,0.6,14.0,95.6,96.3,134.2,126.7,-38.6,-30.4,0.556,0.71,14.3,0.273,0.692,0.5,0.259,0.579,0.613,96.3,98.89,82.41,27,0.254,957,833,11786,5817,1507,8232,10402,10028,6618,5967,7500,5200,7727,5602,12662,5224,5465,10658,10278,2020-21
1423,Lineups,-202954-1626179-1628970-1628984-1629023-,B. Wanamaker - T. Rozier - M. Bridges - D. Graham - P. Washington,1610612766,CHA,5,2,3,0.4,14.0,71.6,73.3,117.7,107.4,-46.1,-34.1,0.8,1.33,10.0,0.273,0.8,0.438,0.1,0.24,0.358,97.7,100.6,83.83,30,0.153,957,1417,13480,7676,1535,10158,8130,10374,3324,3798,9228,5200,5553,8839,7549,11409,10868,9886,11113,2020-21
1424,Lineups,-2546-203468-203994-1626181-1629014-,C. Anthony - C. McCollum - J. Nurkic - N. Powell - A. Simons,1610612757,POR,4,2,2,0.5,14.0,100.1,97.0,101.7,96.6,-1.6,0.4,0.583,3.5,17.1,0.067,0.923,0.464,0.061,0.463,0.517,101.5,105.81,88.17,33,0.524,1342,1417,11786,6052,1463,8201,5860,6254,6350,715,6004,8008,4479,8250,6494,8359,7744,7563,6330,2020-21
1425,Lineups,-2546-203081-203496-1629018-1629642-,C. Anthony - D. Lillard - R. Covington - G. Trent Jr. - N. Little,1610612757,POR,6,5,1,0.833,14.0,129.8,120.7,113.0,114.3,16.8,6.4,0.636,7.0,19.4,0.0,0.538,0.292,0.034,0.591,0.674,96.2,99.19,82.66,29,0.589,714,368,4785,4836,1515,4466,8848,5876,5654,58,4987,8034,9814,11585,6220,4964,4079,10533,5225,2020-21
1426,Lineups,-2546-202683-203081-203468-1629018-,C. Anthony - E. Kanter - D. Lillard - C. McCollum - G. Trent Jr.,1610612757,POR,4,1,3,0.25,14.0,149.1,148.3,113.1,118.2,36.0,30.1,0.846,11.0,25.0,0.267,0.643,0.448,0.034,0.611,0.675,108.9,106.67,88.89,29,0.613,1342,2859,13480,8342,1486,2408,9366,3969,3164,8,1922,5301,8926,8594,6220,4559,4061,7129,4826,2020-21
1427,Lineups,-2546-1628385-1629014-1629018-1629642-,C. Anthony - H. Giles III - A. Simons - G. Trent Jr. - N. Little,1610612757,POR,3,1,2,0.333,14.0,130.4,136.0,125.0,135.7,5.4,0.3,0.2,1.5,9.7,0.273,0.571,0.44,0.08,0.646,0.628,97.6,91.55,76.3,25,0.42,1984,2859,11786,7833,1496,3000,11221,6261,10023,3363,9422,5200,9586,8812,6961,3933,5028,12954,8159,2020-21
1428,Lineups,-202709-1626158-1627741-1628963-1630169-,C. Joseph - R. Holmes - B. Hield - M. Bagley III - T. Haliburton,1610612758,SAC,7,3,4,0.429,14.0,119.2,120.0,111.4,106.3,7.8,13.8,0.846,2.75,25.0,0.231,0.833,0.581,0.133,0.596,0.638,101.6,103.69,86.41,30,0.581,542,833,14164,7628,1429,4488,8004,5249,3164,1429,1922,6223,5099,4022,8900,4914,4841,8515,5340,2020-21
1429,Lineups,-1627747-1627763-1628410-1629048-1629052-,C. LeVert - M. Brogdon - E. Sumner - G. Bitadze - O. Brissett,1610612754,IND,1,0,1,0.0,14.0,108.0,103.2,126.4,129.0,-18.5,-25.8,0.636,3.5,16.3,0.25,0.692,0.424,0.065,0.45,0.49,105.9,107.18,89.32,31,0.364,5843,8619,4785,8619,1497,6381,10596,9761,5654,715,6866,5407,7727,9274,6567,8522,9064,6974,8981,2020-21
1430,Lineups,-203468-203496-203994-1626178-1626181-,C. McCollum - R. Covington - J. Nurkic - R. Hollis-Jefferson - N. Powell,1610612757,POR,1,0,1,0.0,14.0,93.4,96.3,128.1,132.1,-34.7,-35.8,0.625,0.83,13.9,0.286,0.636,0.44,0.222,0.45,0.523,96.5,93.62,78.01,27,0.324,5843,8619,4785,8619,1459,8232,10765,10445,5741,5809,8031,4936,8963,8812,11659,8522,7600,12430,9599,2020-21
1431,Lineups,-101108-203967-1628470-1628969-1628975-,C. Paul - D. Saric - T. Craig - M. Bridges - J. Carter,1610612756,PHX,4,3,1,0.75,14.0,129.2,128.0,127.2,129.6,2.1,-1.6,0.667,2.0,22.2,0.333,0.818,0.6,0.16,0.667,0.703,92.4,91.88,76.56,25,0.474,1342,833,4785,4973,1536,3755,10617,7860,4597,1975,3232,3574,5429,3343,9923,3368,3486,12891,7284,2020-21
1432,Lineups,-101108-1628470-1628969-1628975-1629028-,C. Paul - T. Craig - M. Bridges - J. Carter - D. Ayton,1610612756,PHX,6,5,1,0.833,14.0,84.7,82.8,94.5,96.6,-9.7,-13.8,0.4,0.67,11.4,0.154,0.786,0.481,0.207,0.478,0.493,100.8,100.87,84.06,29,0.442,714,368,4785,4836,1513,9376,5860,8726,8963,5982,8842,7397,6023,7931,11513,8192,9035,9762,7804,2020-21
1433,Lineups,-1626184-1628964-1629606-1629962-1630181-,C. Randle - M. Bamba - R. Franks - D. Cannady - R. Hampton,1610612753,ORL,2,0,2,0.0,14.0,80.7,78.8,96.2,96.8,-15.4,-18.0,0.6,1.2,13.6,0.278,0.65,0.474,0.152,0.393,0.43,105.5,106.54,88.79,33,0.426,3207,8619,11786,8619,1418,9725,5874,9102,5976,4044,8078,5158,8894,8053,9706,9475,9902,7257,8087,2020-21
1434,Lineups,-201571-203507-1626171-1626192-1628470-,D. Augustin - G. Antetokounmpo - B. Portis - P. Connaughton - T. Craig,1610612749,MIL,6,2,4,0.333,14.0,137.2,129.0,100.1,96.9,37.0,32.2,0.545,1.5,15.4,0.2,0.706,0.519,0.129,0.675,0.765,103.1,108.06,90.05,31,0.71,714,1417,14164,7833,1478,3639,5880,3895,6716,3363,7130,6536,7575,5430,8828,3341,2615,6599,3657,2020-21
1435,Lineups,-201571-201950-203507-1626171-1626192-,D. Augustin - J. Holiday - G. Antetokounmpo - B. Portis - P. Connaughton,1610612749,MIL,9,5,4,0.556,14.0,126.5,128.1,73.1,64.7,53.4,63.4,0.571,2.67,17.0,0.438,0.867,0.645,0.094,0.567,0.596,107.2,113.21,94.34,32,0.817,350,368,14164,6010,1478,3751,3096,2219,6416,1461,6024,2704,4831,2895,7442,5457,5856,4833,2754,2020-21
1436,Lineups,-201571-203482-1629610-1630231-1630237-,D. Augustin - K. Olynyk - D. Jeffries - K. Martin Jr. - A. Lamb,1610612745,HOU,1,0,1,0.0,14.0,101.1,103.1,141.6,141.9,-40.5,-38.8,0.583,1.4,16.7,0.188,0.818,0.444,0.156,0.537,0.557,113.1,111.86,93.22,32,0.313,5843,8619,4785,8619,1547,6387,11633,10569,6350,3738,6062,6994,5429,8616,9848,6040,6848,5231,9710,2020-21
1437,Lineups,-202722-203078-203458-203526-1630166-,D. Bertans - B. Beal - A. Len - R. Neto - D. Avdija,1610612764,WAS,7,4,3,0.571,14.0,116.2,115.6,124.1,116.7,-7.9,-1.0,0.818,1.8,20.5,0.231,0.722,0.516,0.156,0.563,0.641,114.7,118.78,98.98,32,0.472,542,534,13480,5959,1521,5152,9116,7830,3298,3042,4006,6223,7314,5466,9848,5505,4811,3652,7321,2020-21
1438,Lineups,-2730-201980-1629751-1630178-1630198-,D. Howard - D. Green - D. Mathias - T. Maxey - I. Joe,1610612755,PHI,2,1,1,0.5,14.0,68.0,65.6,177.6,177.4,-109.6,-111.8,0.444,0.67,9.1,0.364,0.8,0.444,0.188,0.323,0.329,103.8,105.73,88.11,32,-0.066,3207,2859,4785,6052,1436,11072,13309,13419,8756,5982,9473,3410,5553,8616,10825,10634,11459,7590,12960,2020-21
1439,Lineups,-2730-203118-1627732-1629003-1629680-,D. Howard - M. Scott - B. Simmons - S. Milton - M. Thybulle,1610612755,PHI,8,5,3,0.625,14.0,68.9,67.6,88.1,87.1,-19.3,-19.4,0.75,1.2,12.8,0.318,0.733,0.486,0.147,0.304,0.355,106.5,108.08,90.07,34,0.271,427,368,13480,5774,1414,10440,5073,9199,3703,4044,8318,4658,7182,7873,9609,10739,10916,6594,10143,2020-21
1440,Lineups,-1627745-1629056-1629663-1629713-1630186-,D. Jones - T. Davis - L. King - J. James - J. Ramsey,1610612758,SAC,1,0,1,0.0,14.0,108.7,106.3,98.5,100.0,10.2,6.3,0.545,2.0,14.3,0.313,0.789,0.571,0.094,0.463,0.527,111.4,111.84,93.2,32,0.593,5843,8619,4785,8619,1522,6154,5947,5882,6716,1975,7500,4696,5992,4096,7442,8359,7533,5234,5163,2020-21
1441,Lineups,-203939-1627827-1628973-1629029-1629740-,D. Powell - D. Finney-Smith - J. Brunson - L. Doncic - N. Melli,1610612742,DAL,4,3,1,0.75,14.0,130.5,125.8,112.1,107.1,18.4,18.7,0.667,2.0,22.2,0.308,0.833,0.56,0.161,0.685,0.699,97.9,101.99,84.99,31,0.568,1342,833,4785,4973,1497,3881,8097,4826,4597,1975,3232,4739,5099,4497,9938,3244,3584,9279,5567,2020-21
1442,Lineups,-203939-1626196-1627827-1628467-1628973-,D. Powell - J. Richardson - D. Finney-Smith - M. Kleber - J. Brunson,1610612742,DAL,4,2,2,0.5,14.0,129.3,126.9,86.3,96.2,43.0,30.8,0.545,2.0,16.2,0.455,0.765,0.643,0.115,0.591,0.647,94.6,90.33,75.27,26,0.829,1342,1417,11786,6052,1508,3823,5826,3944,6716,1975,6883,2630,6298,2901,8281,4964,4644,13182,2678,2020-21
1443,Lineups,-203939-1626196-1628467-1628973-1629029-,D. Powell - J. Richardson - M. Kleber - J. Brunson - L. Doncic,1610612742,DAL,5,5,0,1.0,14.0,123.2,120.7,105.0,100.0,18.2,20.7,0.727,2.67,18.6,0.429,0.8,0.621,0.103,0.56,0.595,92.1,95.3,79.41,29,0.62,957,368,1,1,1503,4466,5947,4642,4215,1461,5336,2715,5553,3206,7778,5616,5861,11937,4724,2020-21
1444,Lineups,-201565-201959-202692-203493-203944-,D. Rose - T. Gibson - A. Burks - R. Bullock - J. Randle,1610612752,NYK,4,3,1,0.75,14.0,72.5,65.5,94.1,100.0,-21.6,-34.5,0.286,0.5,6.5,0.0,0.706,0.4,0.138,0.375,0.428,95.7,97.46,81.22,29,0.284,1342,833,4785,4973,1469,11074,5947,10388,9799,6201,9979,8034,7575,9502,9082,9597,9953,11221,10029,2020-21
1445,Lineups,-201565-201959-1628373-1629628-1630167-,D. Rose - T. Gibson - F. Ntilikina - R. Barrett - O. Toppin,1610612752,NYK,3,1,2,0.333,14.0,100.5,96.0,105.5,107.1,-5.0,-11.1,0.6,2.0,19.4,0.0,0.588,0.37,0.12,0.55,0.575,90.7,91.84,76.53,25,0.451,1984,2859,11786,7833,1504,8248,8097,8574,5976,1975,5015,8034,9538,10333,8400,5787,6353,12896,7628,2020-21
1446,Lineups,-203967-1626166-1628470-1628975-1630188-,D. Saric - C. Payne - T. Craig - J. Carter - J. Smith,1610612756,PHX,1,1,0,1.0,14.0,139.2,130.3,84.5,81.3,54.7,49.1,0.556,5.0,21.7,0.231,0.941,0.633,0.061,0.661,0.674,108.6,114.57,95.47,33,0.748,5843,2859,1,1,1533,3558,4561,2920,6618,205,3595,6223,4450,3012,6494,3811,4071,4485,3303,2020-21
