,GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,Season
72,Lineups,-203076-203471-203484-,A. Davis - D. Schroder - K. Caldwell-Pope,1610612747,LAL,26,18,8,0.692,21.1,0.666,0.334,0.569,0.111,0.279,0.146,0.152,0.148,0.458,0.54,0.46,0.825,0.175,0.611,0.389,1306,827,15036,3919,111,5496,12469,5637,4751,11086,3945,8355,7937,6791,6275,10559,9247,5929,8065,9206,2020-21
73,Lineups,-203083-1626204-1630171-,A. Drummond - L. Nance Jr. - I. Okoro,1610612739,CLE,13,6,7,0.462,21.1,0.723,0.277,0.614,0.043,0.244,0.159,0.143,0.188,0.57,0.529,0.471,0.889,0.111,0.605,0.395,3657,3625,14318,9302,108,2739,15226,3849,10939,12551,3245,9426,4626,2731,6657,10122,6918,8062,8297,8963,2020-21
74,Lineups,-202696-203095-1630175-,N. Vucevic - E. Fournier - C. Anthony,1610612753,ORL,11,5,6,0.455,21.1,0.622,0.378,0.45,0.082,0.401,0.099,0.149,0.128,0.368,0.554,0.446,0.861,0.139,0.668,0.332,4372,4256,13463,9405,110,7930,10035,12034,7213,4806,8373,8643,9806,11954,5810,11024,7935,7233,4759,12512,2020-21
75,Lineups,-201933-203924-1626153-,B. Griffin - J. Grant - D. Wright,1610612765,DET,20,6,14,0.3,20.9,0.585,0.415,0.492,0.054,0.353,0.066,0.154,0.162,0.438,0.522,0.478,0.844,0.156,0.626,0.374,2065,3625,17251,12404,119,10398,7567,9910,9990,7185,11270,8059,6619,7859,6935,9899,8557,6621,7194,10077,2020-21
76,Lineups,-202339-1627742-1628366-,E. Bledsoe - B. Ingram - L. Ball,1610612740,NOP,49,21,28,0.429,20.9,0.647,0.353,0.555,0.094,0.301,0.121,0.144,0.123,0.461,0.551,0.449,0.881,0.119,0.639,0.361,155,548,18359,9771,115,6315,11650,6290,6058,10000,6029,9102,10344,6688,5865,10969,7275,7903,6596,10675,2020-21
77,Lineups,-1628386-1629636-1630171-,J. Allen - D. Garland - I. Okoro,1610612739,CLE,39,12,27,0.308,20.9,0.662,0.338,0.556,0.054,0.297,0.103,0.147,0.127,0.502,0.53,0.47,0.844,0.156,0.612,0.388,438,1694,18336,12362,114,5598,12367,6185,9994,10349,7838,8853,9931,4402,6653,10181,8558,6620,7962,9309,2020-21
78,Lineups,-202689-203935-1627759-,K. Walker - M. Smart - J. Brown,1610612738,BOS,21,9,12,0.429,20.9,0.563,0.437,0.478,0.062,0.405,0.128,0.116,0.156,0.416,0.526,0.474,0.832,0.168,0.636,0.364,1903,2397,16702,9771,116,11755,6210,10583,9112,4655,5389,11938,7146,9146,6816,10018,9141,6037,6661,10454,2020-21
79,Lineups,-201939-203110-1626162-,S. Curry - D. Green - K. Oubre Jr.,1610612744,GSW,43,23,20,0.535,20.9,0.58,0.42,0.495,0.051,0.351,0.129,0.154,0.141,0.444,0.694,0.306,0.781,0.219,0.722,0.278,294,396,18079,6749,117,10725,7233,9797,10248,7376,5251,8081,8628,7647,2188,14646,10579,4587,3270,14001,2020-21
80,Lineups,-201935-202681-203925-,J. Harden - K. Irving - J. Harris,1610612751,BKN,26,21,5,0.808,20.8,0.617,0.383,0.526,0.074,0.333,0.127,0.141,0.125,0.452,0.548,0.452,0.739,0.261,0.605,0.395,1306,548,12416,2639,120,8219,9746,7820,7981,8545,5448,9501,10026,7063,5967,10867,11777,3401,8297,8963,2020-21
81,Lineups,-200794-203914-203999-,P. Millsap - G. Harris - N. Jokic,1610612743,DEN,18,11,7,0.611,20.7,0.641,0.359,0.575,0.101,0.313,0.112,0.113,0.135,0.474,0.538,0.462,0.842,0.158,0.619,0.381,2417,1892,14318,5436,122,6725,11240,5164,5435,9480,6880,12168,9162,5993,6428,10406,8577,6558,7597,9629,2020-21
82,Lineups,-203115-203932-1629008-,W. Barton - A. Gordon - M. Porter Jr.,1610612743,DEN,14,11,3,0.786,20.7,0.679,0.321,0.577,0.1,0.271,0.139,0.152,0.115,0.477,0.575,0.425,0.881,0.119,0.648,0.352,3335,1892,9409,2866,121,4403,13562,5093,5612,11569,4487,8288,11052,5821,4973,11861,7286,7891,6219,11052,2020-21
83,Lineups,-203076-203083-203484-,A. Davis - A. Drummond - K. Caldwell-Pope,1610612747,LAL,12,6,6,0.5,20.6,0.702,0.298,0.563,0.093,0.289,0.156,0.148,0.152,0.47,0.586,0.414,0.923,0.077,0.672,0.328,4016,3625,13463,6963,126,3425,14540,5872,6186,10672,3400,8666,7570,6209,4677,12157,5991,9090,4710,12561,2020-21
84,Lineups,-1629012-1629636-1630171-,C. Sexton - D. Garland - I. Okoro,1610612739,CLE,42,14,28,0.333,20.6,0.685,0.315,0.566,0.063,0.28,0.119,0.153,0.134,0.503,0.519,0.481,0.823,0.177,0.594,0.406,330,1332,18359,11223,127,4155,13810,5749,9009,11051,6229,8220,9234,4381,7029,9804,9325,5853,9079,8192,2020-21
85,Lineups,-200746-201942-1629640-,L. Aldridge - D. DeRozan - K. Johnson,1610612759,SAS,16,10,6,0.625,20.6,0.678,0.322,0.577,0.192,0.285,0.143,0.138,0.127,0.385,0.491,0.509,0.918,0.082,0.597,0.403,2861,2128,13463,5200,125,4445,13520,5071,1570,10886,4085,9832,9865,11055,9320,7514,6144,9032,8995,8275,2020-21
86,Lineups,-203999-1627750-1629008-,N. Jokic - J. Murray - M. Porter Jr.,1610612743,DEN,38,25,13,0.658,20.6,0.641,0.359,0.555,0.11,0.327,0.121,0.118,0.159,0.445,0.537,0.463,0.843,0.157,0.623,0.377,479,288,16990,4913,124,6717,11248,6292,4764,8780,6081,11727,6880,7385,6446,10388,8572,6606,7449,9820,2020-21
87,Lineups,-1626174-1629645-1630256-,C. Wood - K. Porter Jr. - J. Tate,1610612745,HOU,18,3,15,0.167,20.5,0.593,0.407,0.515,0.042,0.348,0.095,0.137,0.128,0.473,0.464,0.536,0.726,0.274,0.545,0.455,2417,6231,17469,13894,129,9949,8016,8397,11091,7485,8661,9914,9824,6031,10169,6665,11967,3211,11401,5726,2020-21
88,Lineups,-201937-1626157-1627736-,R. Rubio - K. Towns - M. Beasley,1610612750,MIN,16,4,12,0.25,20.5,0.561,0.439,0.441,0.063,0.425,0.085,0.133,0.147,0.378,0.538,0.462,0.889,0.111,0.676,0.324,2861,5097,16702,12844,128,11848,6117,12499,9010,3978,9752,10226,8031,11420,6312,10407,6918,8062,4621,12650,2020-21
89,Lineups,-101108-1626164-1628969-,C. Paul - D. Booker - M. Bridges,1610612756,PHX,66,47,19,0.712,20.4,0.646,0.354,0.553,0.147,0.307,0.13,0.14,0.133,0.406,0.509,0.491,0.813,0.187,0.591,0.409,4,5,17984,3754,130,6407,11558,6386,2757,9756,5174,9615,9396,9631,7340,9494,9608,5570,9186,8085,2020-21
90,Lineups,-202685-1628415-1629630-,J. Valanciunas - D. Brooks - J. Morant,1610612763,MEM,51,27,24,0.529,20.4,0.675,0.325,0.569,0.063,0.288,0.16,0.143,0.152,0.505,0.507,0.493,0.861,0.139,0.596,0.404,114,226,18272,6803,132,4560,13405,5655,8990,10712,3204,9147,7548,4337,7392,9442,7935,7233,9011,8260,2020-21
91,Lineups,-203935-1627759-1628369-,M. Smart - J. Brown - J. Tatum,1610612738,BOS,33,19,14,0.576,20.4,0.595,0.405,0.504,0.074,0.374,0.119,0.122,0.154,0.43,0.51,0.49,0.825,0.175,0.614,0.386,763,738,17251,6081,131,9857,8108,8916,7984,6309,6216,11442,7292,8300,7330,9502,9250,5927,7903,9368,2020-21
92,Lineups,-203468-203994-1626181-,C. McCollum - J. Nurkic - N. Powell,1610612757,POR,24,14,10,0.583,20.3,0.595,0.405,0.472,0.086,0.394,0.125,0.134,0.164,0.386,0.545,0.455,0.742,0.258,0.616,0.384,1515,1332,15994,6001,134,9821,8144,10917,6839,5190,5550,10155,6429,11003,6009,10683,11732,3446,7752,9519,2020-21
93,Lineups,-101108-1626164-1629028-,C. Paul - D. Booker - D. Ayton,1610612756,PHX,64,45,19,0.703,20.3,0.648,0.352,0.557,0.148,0.311,0.123,0.131,0.131,0.409,0.506,0.494,0.819,0.181,0.591,0.409,12,12,17984,3831,133,6297,11668,6140,2725,9551,5849,10498,9555,9480,7400,9434,9389,5789,9196,8075,2020-21
94,Lineups,-203081-203994-1626181-,D. Lillard - J. Nurkic - N. Powell,1610612757,POR,21,12,9,0.571,20.3,0.586,0.414,0.462,0.08,0.413,0.13,0.125,0.147,0.382,0.536,0.464,0.73,0.27,0.609,0.391,1903,1694,15578,6090,137,10380,7585,11382,7326,4376,5175,11245,7979,11235,6466,10368,11872,3299,8163,9108,2020-21
95,Lineups,-1627783-1627832-1629018-,P. Siakam - F. VanVleet - G. Trent Jr.,1610612761,TOR,8,2,6,0.25,20.3,0.541,0.459,0.451,0.114,0.365,0.098,0.184,0.166,0.337,0.356,0.644,0.894,0.106,0.545,0.455,5790,7835,13463,12844,136,12964,5001,11970,4481,6650,8381,5482,6338,13246,13261,3573,6871,8303,11551,5717,2020-21
96,Lineups,-203901-1629011-1629628-,E. Payton - M. Robinson - R. Barrett,1610612752,NYK,29,14,15,0.483,20.2,0.725,0.275,0.62,0.113,0.255,0.066,0.124,0.124,0.507,0.435,0.565,0.942,0.058,0.545,0.455,1053,1332,17469,9092,140,2694,15271,3650,4527,12114,11257,11263,10304,4296,11187,5647,5675,9502,11557,5714,2020-21
97,Lineups,-204001-1626196-1627827-,K. Porzingis - J. Richardson - D. Finney-Smith,1610612742,DAL,32,20,12,0.625,20.2,0.544,0.456,0.461,0.078,0.403,0.084,0.136,0.093,0.383,0.469,0.531,0.771,0.229,0.58,0.42,810,637,16702,5200,138,12831,5134,11535,7579,4749,9811,10040,12420,11159,10016,6818,10831,4347,9787,7484,2020-21
98,Lineups,-202689-1627759-1628369-,K. Walker - J. Brown - J. Tatum,1610612738,BOS,29,16,13,0.552,20.2,0.596,0.404,0.507,0.078,0.359,0.109,0.134,0.134,0.429,0.517,0.483,0.75,0.25,0.592,0.408,1053,1038,16990,6531,139,9736,8219,8790,7548,6936,7188,10206,9251,8332,7106,9725,11102,3479,9183,8088,2020-21
99,Lineups,-203081-203496-203994-,D. Lillard - R. Covington - J. Nurkic,1610612757,POR,34,20,14,0.588,20.1,0.563,0.437,0.452,0.074,0.419,0.122,0.129,0.152,0.377,0.554,0.446,0.709,0.291,0.613,0.387,689,637,17251,5966,144,11742,6223,11912,7875,4160,5954,10703,7591,11443,5814,11020,12270,2908,7936,9315,2020-21
100,Lineups,-203926-1627734-1629052-,D. McDermott - D. Sabonis - O. Brissett,1610612754,IND,9,5,4,0.556,20.1,0.673,0.327,0.58,0.065,0.288,0.129,0.133,0.146,0.514,0.684,0.316,0.909,0.091,0.74,0.26,5221,4256,11166,6399,143,4615,13344,5008,8781,10734,5315,10371,8100,4106,2262,14556,6353,8686,2914,14357,2020-21
101,Lineups,-203200-1627747-1627763-,J. Holiday - C. LeVert - M. Brogdon,1610612754,IND,21,11,10,0.524,20.1,0.558,0.442,0.473,0.066,0.381,0.153,0.146,0.143,0.407,0.502,0.498,0.841,0.159,0.62,0.38,1903,1892,15994,6867,142,12004,5961,10857,8698,5766,3595,8916,8312,9599,7460,9374,8622,6556,7565,9706,2020-21
102,Lineups,-203482-1626174-1630256-,K. Olynyk - C. Wood - J. Tate,1610612745,HOU,17,3,14,0.176,20.1,0.589,0.411,0.512,0.033,0.351,0.09,0.137,0.13,0.479,0.488,0.512,0.697,0.303,0.554,0.446,2640,6231,17251,13888,148,10181,7784,8528,11680,7381,9292,9910,9665,5731,9378,7456,12409,2767,11148,6123,2020-21
103,Lineups,-1626181-1627783-1627832-,N. Powell - P. Siakam - F. VanVleet,1610612761,TOR,33,14,19,0.424,20.1,0.561,0.439,0.45,0.067,0.405,0.146,0.146,0.176,0.383,0.515,0.485,0.826,0.174,0.632,0.368,763,1332,17984,10032,141,11864,6101,12044,8606,4704,3989,8966,5501,11207,7147,9668,9244,5933,6965,10306,2020-21
104,Lineups,-200782-201935-1628021-,P. Tucker - J. Harden - D. Nwaba,1610612745,HOU,7,1,6,0.143,20.1,0.534,0.466,0.432,0.019,0.4,0.063,0.168,0.187,0.413,0.544,0.456,0.738,0.262,0.618,0.382,6440,10168,13463,14100,145,13255,4707,12848,12351,4822,11434,6673,4695,9308,6161,10672,11780,3394,7658,9609,2020-21
105,Lineups,-203115-203999-1629008-,W. Barton - N. Jokic - M. Porter Jr.,1610612743,DEN,45,30,15,0.667,20.1,0.66,0.34,0.58,0.106,0.3,0.122,0.12,0.149,0.474,0.549,0.451,0.877,0.123,0.633,0.367,243,150,17469,4073,147,5695,12270,4994,5051,10010,5959,11617,7801,5991,5946,10888,7357,7817,6921,10350,2020-21
106,Lineups,-203081-203468-203994-,D. Lillard - C. McCollum - J. Nurkic,1610612757,POR,34,20,14,0.588,20.0,0.555,0.445,0.438,0.076,0.426,0.124,0.136,0.153,0.362,0.55,0.45,0.719,0.281,0.616,0.384,689,637,17251,5966,154,12308,5657,12623,7733,3954,5812,10010,7457,12310,5941,10893,12038,3139,7747,9524,2020-21
107,Lineups,-203200-1626167-1627747-,J. Holiday - M. Turner - C. LeVert,1610612754,IND,13,6,7,0.462,20.0,0.561,0.439,0.47,0.066,0.396,0.176,0.134,0.152,0.404,0.523,0.477,0.819,0.181,0.63,0.37,3657,3625,14318,9302,151,11849,6108,11062,8723,5076,2535,10204,7528,9737,6908,9925,9385,5792,7071,10199,2020-21
108,Lineups,-203200-1626167-1627763-,J. Holiday - M. Turner - M. Brogdon,1610612754,IND,43,21,22,0.488,20.0,0.58,0.42,0.497,0.057,0.371,0.125,0.132,0.147,0.44,0.512,0.488,0.872,0.128,0.632,0.368,294,548,18185,9064,150,10736,7229,9723,9622,6380,5767,10459,8027,7792,7262,9572,7682,7496,6962,10309,2020-21
109,Lineups,-202322-1629645-1630256-,J. Wall - K. Porter Jr. - J. Tate,1610612745,HOU,9,2,7,0.222,20.0,0.604,0.396,0.536,0.032,0.338,0.133,0.126,0.142,0.505,0.454,0.546,0.76,0.24,0.544,0.456,5221,7835,14318,13457,153,9027,8938,7243,11784,7998,4975,10953,8540,4352,10599,6235,11008,4151,11560,5711,2020-21
110,Lineups,-201586-201587-202695-,S. Ibaka - N. Batum - K. Leonard,1610612746,LAC,30,19,11,0.633,20.0,0.571,0.429,0.466,0.115,0.418,0.093,0.116,0.165,0.351,0.474,0.526,0.862,0.138,0.619,0.381,966,738,16397,5142,149,11412,6553,11235,4398,4213,8952,11957,6400,12745,9869,6965,7921,7245,7644,9626,2020-21
111,Lineups,-203493-203944-1629011-,R. Bullock - J. Randle - M. Robinson,1610612752,NYK,24,12,12,0.5,19.9,0.728,0.272,0.602,0.116,0.258,0.054,0.14,0.118,0.485,0.441,0.559,0.888,0.112,0.54,0.46,1515,1694,16702,6963,155,2550,15415,4155,4356,12015,11964,9604,10752,5448,11040,5794,7118,8058,11670,5595,2020-21
112,Lineups,-1626184-1629649-1630181-,C. Randle - I. Brazdeikis - R. Hampton,1610612753,ORL,7,1,6,0.143,19.8,0.647,0.353,0.545,0.047,0.269,0.103,0.186,0.116,0.498,0.512,0.488,0.889,0.111,0.606,0.394,6440,10168,13463,14100,156,6396,11569,6854,10650,11617,7847,5341,10917,5077,7263,9559,6918,8062,8270,8999,2020-21
113,Lineups,-203493-203901-203944-,R. Bullock - E. Payton - J. Randle,1610612752,NYK,56,33,23,0.589,19.8,0.693,0.307,0.563,0.122,0.306,0.092,0.131,0.136,0.44,0.413,0.587,0.903,0.097,0.543,0.457,45,100,18231,5964,157,3778,14187,5878,3979,9799,9005,10521,8994,7759,11893,4941,6591,8587,11588,5681,2020-21
114,Lineups,-1628386-1629012-1630171-,J. Allen - C. Sexton - I. Okoro,1610612739,CLE,43,12,31,0.279,19.7,0.67,0.33,0.547,0.059,0.282,0.096,0.171,0.109,0.488,0.522,0.478,0.851,0.149,0.606,0.394,294,1694,18389,12729,158,4723,13242,6613,9420,10980,8620,6473,11445,5347,6927,9907,8362,6816,8238,9033,2020-21
115,Lineups,-1627742-1628366-1629627-,B. Ingram - L. Ball - Z. Williamson,1610612740,NOP,48,21,27,0.438,19.6,0.656,0.344,0.555,0.09,0.285,0.122,0.16,0.129,0.465,0.537,0.463,0.879,0.121,0.624,0.376,177,548,18336,9705,160,5888,12077,6282,6428,10881,5986,7578,9703,6410,6456,10378,7323,7855,7443,9826,2020-21
116,Lineups,-202066-202696-1629632-,G. Temple - N. Vucevic - C. White,1610612741,CHI,17,8,9,0.471,19.6,0.593,0.407,0.531,0.12,0.38,0.093,0.089,0.105,0.411,0.613,0.387,0.874,0.126,0.697,0.303,2640,2759,15578,9195,159,9940,8025,7538,4085,5788,8895,13677,11642,9411,3784,13050,7671,7507,3977,13294,2020-21
117,Lineups,-202696-203897-1630172-,N. Vucevic - Z. LaVine - P. Williams,1610612741,CHI,15,7,8,0.467,19.6,0.654,0.346,0.593,0.114,0.328,0.117,0.079,0.106,0.479,0.567,0.433,0.826,0.174,0.637,0.363,3101,3179,15036,9237,162,5957,12008,4490,4478,8713,6451,14075,11614,5763,5315,11519,9224,5935,6656,10614,2020-21
118,Lineups,-203115-203914-203999-,W. Barton - G. Harris - N. Jokic,1610612743,DEN,18,11,7,0.611,19.6,0.651,0.349,0.557,0.089,0.303,0.106,0.14,0.146,0.468,0.519,0.481,0.818,0.182,0.598,0.402,2417,1892,14318,5436,161,6148,11817,6141,6501,9941,7538,9637,8115,6288,7032,9772,9390,5640,8947,8324,2020-21
119,Lineups,-201933-203486-1626153-,B. Griffin - M. Plumlee - D. Wright,1610612765,DET,17,5,12,0.294,19.5,0.582,0.418,0.497,0.057,0.356,0.061,0.147,0.176,0.439,0.527,0.473,0.839,0.161,0.628,0.372,2640,4256,16702,12494,165,10643,7322,9735,9621,7079,11575,8788,5497,7810,6743,10088,8660,6517,7133,10138,2020-21
120,Lineups,-200782-202322-1626174-,P. Tucker - J. Wall - C. Wood,1610612745,HOU,10,7,3,0.7,19.5,0.514,0.486,0.451,0.044,0.42,0.136,0.129,0.16,0.407,0.476,0.524,0.781,0.219,0.593,0.407,4761,3179,9409,3835,164,14002,3963,11971,10889,4124,4721,10704,6819,9592,9780,7052,10579,4587,9122,8147,2020-21
121,Lineups,-203496-203994-1626181-,R. Covington - J. Nurkic - N. Powell,1610612757,POR,24,14,10,0.583,19.5,0.6,0.4,0.479,0.082,0.392,0.127,0.129,0.158,0.396,0.538,0.462,0.732,0.268,0.607,0.393,1515,1332,15994,6001,163,9154,8811,10558,7162,5243,5416,10734,6955,10522,6312,10407,11853,3325,8228,9043,2020-21
122,Lineups,-203083-203471-203484-,A. Drummond - D. Schroder - K. Caldwell-Pope,1610612747,LAL,13,6,7,0.462,19.4,0.624,0.376,0.517,0.105,0.337,0.121,0.146,0.156,0.412,0.513,0.487,0.955,0.045,0.647,0.353,3657,3625,14318,9302,173,7852,10113,8265,5080,8047,6097,8896,7085,9378,7226,9606,5506,9656,6292,10979,2020-21
123,Lineups,-1628386-1629012-1629636-,J. Allen - C. Sexton - D. Garland,1610612739,CLE,31,9,22,0.29,19.4,0.687,0.313,0.557,0.065,0.273,0.111,0.17,0.119,0.492,0.507,0.493,0.808,0.192,0.581,0.419,883,2397,18185,12516,170,4069,13896,6154,8785,11257,7054,6562,10687,5232,7391,9443,9744,5433,9743,7528,2020-21
124,Lineups,-1626157-1627736-1630162-,K. Towns - M. Beasley - A. Edwards,1610612750,MIN,17,4,13,0.235,19.4,0.556,0.444,0.439,0.056,0.448,0.085,0.113,0.149,0.383,0.525,0.475,0.878,0.122,0.668,0.332,2640,5097,16990,13409,167,12101,5864,12560,9779,3024,9742,12173,7786,11146,6839,9995,7342,7826,4764,12507,2020-21
125,Lineups,-200746-1629022-1629640-,L. Aldridge - L. Walker IV - K. Johnson,1610612759,SAS,18,11,7,0.611,19.4,0.676,0.324,0.563,0.19,0.3,0.129,0.136,0.126,0.373,0.538,0.462,0.913,0.088,0.636,0.364,2417,1892,14318,5436,172,4524,13440,5867,1609,10008,5297,9945,9946,11707,6434,10400,6325,8851,6818,10452,2020-21
126,Lineups,-203506-1626167-1627734-,V. Oladipo - M. Turner - D. Sabonis,1610612754,IND,9,5,4,0.556,19.4,0.596,0.404,0.512,0.059,0.34,0.135,0.148,0.126,0.453,0.558,0.442,0.652,0.348,0.587,0.413,5221,4256,11166,6399,169,9752,8212,8531,9430,7901,4735,8734,10012,7020,5587,11243,13275,1899,9426,7844,2020-21
127,Lineups,-1628381-1629027-1629629-,J. Collins - T. Young - C. Reddish,1610612737,ATL,24,10,14,0.417,19.3,0.666,0.334,0.541,0.042,0.265,0.093,0.194,0.126,0.5,0.577,0.423,0.713,0.287,0.611,0.389,1515,2128,17251,10067,179,5497,12468,6968,11057,11797,8891,4836,9995,5069,4896,11938,12254,2924,8060,9211,2020-21
128,Lineups,-202322-1626174-1629645-,J. Wall - C. Wood - K. Porter Jr.,1610612745,HOU,8,1,7,0.125,19.3,0.615,0.385,0.545,0.031,0.339,0.123,0.116,0.113,0.514,0.481,0.519,0.682,0.318,0.54,0.46,5790,10168,14318,14222,178,8392,9572,6851,11813,7935,5837,11965,11143,4107,9590,7244,12518,2652,11670,5595,2020-21
129,Lineups,-203482-1629645-1630256-,K. Olynyk - K. Porter Jr. - J. Tate,1610612745,HOU,17,4,13,0.235,19.3,0.603,0.397,0.525,0.036,0.349,0.102,0.127,0.138,0.489,0.484,0.516,0.722,0.278,0.557,0.443,2640,5097,16990,13409,175,9069,8893,7876,11482,7478,7984,10892,8907,5337,9501,7333,12014,3163,10918,6351,2020-21
130,Lineups,-203486-203924-1626153-,M. Plumlee - J. Grant - D. Wright,1610612765,DET,34,9,25,0.265,19.2,0.598,0.402,0.48,0.054,0.354,0.067,0.165,0.148,0.426,0.551,0.449,0.897,0.103,0.665,0.335,689,2397,18301,12822,181,9673,8292,10477,9991,7153,11145,7074,7863,8546,5892,10941,6773,8405,5690,11581,2020-21
131,Lineups,-2772-202710-1629130-,T. Ariza - J. Butler - D. Robinson,1610612748,MIA,24,15,9,0.625,19.2,0.586,0.414,0.509,0.092,0.344,0.146,0.148,0.195,0.417,0.585,0.415,0.913,0.087,0.687,0.313,1515,1178,15578,5200,180,10384,7581,8720,6236,7730,3960,8726,4259,9128,4686,12147,6300,8878,4301,12970,2020-21
132,Lineups,-203468-203496-203994-,C. McCollum - R. Covington - J. Nurkic,1610612757,POR,37,22,15,0.595,19.1,0.566,0.434,0.451,0.078,0.421,0.125,0.129,0.161,0.372,0.551,0.449,0.717,0.283,0.615,0.385,524,463,17469,5924,188,11617,6348,11985,7555,4113,5557,10742,6661,11729,5871,10949,12053,3125,7885,9386,2020-21
133,Lineups,-204001-1627827-1629029-,K. Porzingis - D. Finney-Smith - L. Doncic,1610612742,DAL,31,20,11,0.645,19.1,0.523,0.477,0.437,0.077,0.418,0.075,0.145,0.113,0.36,0.48,0.52,0.739,0.261,0.581,0.419,883,637,16397,5016,184,13699,4266,12672,7717,4214,10618,8993,11147,12349,9600,7201,11756,3402,9749,7522,2020-21
134,Lineups,-2544-203076-203471-,L. James - A. Davis - D. Schroder,1610612747,LAL,26,19,7,0.731,19.1,0.641,0.359,0.558,0.093,0.301,0.149,0.141,0.173,0.466,0.549,0.451,0.81,0.19,0.618,0.382,1306,738,14318,3483,186,6684,11281,6095,6181,10003,3792,9550,5685,6382,5953,10881,9694,5484,7670,9601,2020-21
135,Lineups,-203493-203901-1629628-,R. Bullock - E. Payton - R. Barrett,1610612752,NYK,56,33,23,0.589,18.9,0.693,0.307,0.562,0.121,0.305,0.095,0.133,0.138,0.441,0.402,0.598,0.915,0.085,0.539,0.461,45,100,18231,5964,198,3773,14192,5948,4066,9842,8763,10372,8826,7745,12064,4770,6275,8900,11685,5586,2020-21
136,Lineups,-203115-1627750-1629008-,W. Barton - J. Murray - M. Porter Jr.,1610612743,DEN,31,20,11,0.645,18.9,0.661,0.339,0.589,0.117,0.304,0.127,0.107,0.166,0.472,0.531,0.469,0.848,0.152,0.612,0.388,883,637,16397,5016,201,5664,12301,4617,4325,9906,5450,12624,6325,6072,6640,10194,8432,6746,7990,9281,2020-21
137,Lineups,-1629647-1629650-1629676-,D. Bazley - M. Brown - I. Roby,1610612760,OKC,10,0,10,0.0,18.8,0.636,0.364,0.54,0.033,0.298,0.099,0.163,0.129,0.507,0.327,0.673,0.889,0.111,0.478,0.522,4761,14401,15994,14401,204,7045,10920,7039,11680,10341,8319,7312,9702,4306,14155,2678,6918,8062,14182,3089,2020-21
138,Lineups,-200794-203914-1627750-,P. Millsap - G. Harris - J. Murray,1610612743,DEN,17,11,6,0.647,18.8,0.623,0.377,0.55,0.097,0.336,0.113,0.114,0.142,0.453,0.541,0.459,0.847,0.153,0.629,0.371,2640,1892,13463,4981,202,7864,10101,6491,5786,8101,6783,12057,8527,7047,6261,10573,8439,6739,7098,10172,2020-21
139,Lineups,-203500-1627742-1629627-,S. Adams - B. Ingram - Z. Williamson,1610612740,NOP,52,25,27,0.481,18.8,0.679,0.321,0.585,0.1,0.272,0.119,0.143,0.115,0.485,0.533,0.467,0.887,0.113,0.617,0.383,97,288,18336,9109,205,4386,13579,4803,5620,11560,6226,9141,11028,5461,6591,10243,7124,8051,7727,9536,2020-21
140,Lineups,-203937-1628415-1629630-,K. Anderson - D. Brooks - J. Morant,1610612763,MEM,58,31,27,0.534,18.7,0.663,0.337,0.57,0.072,0.289,0.172,0.141,0.163,0.498,0.511,0.489,0.855,0.145,0.598,0.402,30,130,18336,6753,208,5569,12396,5622,8146,10655,2670,9545,6529,5083,7309,9525,8297,6881,8960,8310,2020-21
141,Lineups,-2544-203076-203484-,L. James - A. Davis - K. Caldwell-Pope,1610612747,LAL,24,17,7,0.708,18.7,0.644,0.356,0.552,0.084,0.298,0.159,0.15,0.168,0.468,0.554,0.446,0.807,0.193,0.621,0.379,1515,927,14318,3768,207,6527,11438,6402,7007,10335,3216,8482,6007,6267,5798,11034,9767,5411,7525,9743,2020-21
142,Lineups,-1627783-1628384-1629018-,P. Siakam - O. Anunoby - G. Trent Jr.,1610612761,TOR,11,3,8,0.273,18.7,0.542,0.458,0.506,0.109,0.358,0.132,0.136,0.184,0.397,0.355,0.645,0.877,0.123,0.522,0.478,4372,6231,15036,12752,206,12903,5062,8827,4869,6992,5045,10022,4878,10492,13262,3572,7357,7817,12215,5056,2020-21
143,Lineups,-203083-1629012-1630171-,A. Drummond - C. Sexton - I. Okoro,1610612739,CLE,16,5,11,0.313,18.6,0.755,0.245,0.606,0.04,0.229,0.161,0.165,0.161,0.566,0.51,0.49,0.78,0.22,0.565,0.435,2861,4256,16397,12334,212,1810,16155,4044,11222,13088,3151,7085,6733,2775,7319,9515,10601,4575,10628,6638,2020-21
