,Lineup,Tm,Season,G,MP,Tm,Opp,Pace,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,PTS
23,T. Ariza | C. Brewer | D. Motiejūnas | J. Smith | J. Terry,HOU,2014-15,21,57.1,109,115,94.2,+3.0,+0.4,+.031,+4.1,+7.8,+.043,+.054,-2.2,-1.9,-.067,+7.9
24,R. Anderson | D. Cunningham | A. Davis | T. Evans | J. Holiday,NOP,2014-15,15,58.7,109,103,86.6,+2.1,-1.4,+.031,-2.3,-5.7,.000,+.019,+5.8,+5.4,+.099,+7.8
25,D. Augustin | C. Butler | J. Jerebko | J. Meeks | G. Monroe,DET,2014-15,13,65.3,118,119,87.1,-0.5,-11.1,+.057,-1.6,-8.2,+.056,+.055,+10.3,+8.6,+.178,+7.7
26,J. Dudley | E. İlyasova | B. Knight | J. Parker | L. Sanders,MIL,2014-15,5,48.9,93,93,91.2,+10.8,+10.8,+.068,+1.1,-1.1,+.071,+.069,-15.1,-20.4,+.217,+7.5
27,M. Gortat | N. Hilário | P. Pierce | G. Temple | J. Wall,WAS,2014-15,20,241.5,481,472,94.7,+1.0,-3.3,+.028,-3.1,-6.1,-.046,+.012,+8.6,+9.9,+.094,+7.4
28,T. Chandler | M. Ellis | D. Harris | D. Nowitzki | C. Parsons,DAL,2014-15,32,137.7,277,271,95.5,+5.3,+4.7,+.035,-2.1,+1.2,-.095,+.020,-1.2,-2.4,+.026,+7.3
29,T. Burke | D. Favors | R. Gobert | G. Hayward | E. Millsap,UTA,2014-15,22,78.3,153,158,95.4,+3.7,-1.2,+.051,-0.4,-3.9,+.039,+.049,+0.1,+7.5,-.152,+7.1
30,M. Brown | J. Johnson | B. Lopez | D. Williams | T. Young,BRK,2014-15,23,254.8,481,489,91.4,+1.3,+2.1,+.004,-4.0,-5.9,-.081,-0.019,+8.3,+7.9,+.129,+6.9
31,T. Allen | M. Conley | M. Gasol | C. Lee | Z. Randolph,MEM,2014-15,43,459.2,882,888,92.5,+0.7,-3.8,+.030,-3.7,-11.0,+.061,+.011,+9.0,+9.4,+.074,+6.8
32,L. Amundson | C. Anthony | J. Calderón | L. Galloway | J. Smith,NYK,2014-15,9,158.2,294,293,89.1,+6.3,+9.2,+.023,+3.0,+3.0,+.075,+.034,-8.9,-9.9,-.070,+6.8
33,A. Brooks | J. Butler | M. Dunleavy | P. Gasol | N. Mirotić,CHI,2014-15,13,51.4,103,94,92.0,-3.8,-12.2,+.021,+7.1,+11.0,+.088,+.070,+7.3,+8.4,+.054,+6.7
34,D. Augustin | C. Butler | A. Drummond | J. Jerebko | J. Meeks,DET,2014-15,14,80.2,153,156,92.4,+0.2,+0.5,.000,+3.4,+8.9,+.001,+.019,+2.9,+6.8,-.163,+6.7
35,E. Bledsoe | G. Dragić | A. Len | M. Morris | P. Tucker,PHO,2014-15,35,391.2,782,782,95.9,+4.3,-2.2,+.060,-1.9,-3.2,-.038,+.050,-0.3,-2.3,+.076,+6.5
36,A. Anderson | K. Garnett | J. Jack | J. Johnson | M. Plumlee,BRK,2014-15,12,76.6,142,140,88.3,+1.5,+3.0,+.001,-1.5,-6.6,+.054,-0.009,+4.8,+2.5,+.154,+6.4
37,E. Bledsoe | G. Dragić | M. Morris | M. Morris | P. Tucker,PHO,2014-15,14,49.5,103,108,102.3,+9.3,+1.1,+.107,-3.3,-5.4,-.054,+.086,-9.1,-4.0,-.168,+6.2
38,Ö. Aşık | A. Davis | T. Evans | E. Gordon | Q. Pondexter,NOP,2014-15,25,345.6,652,655,90.8,+2.2,0.0,+.025,+3.3,+2.8,+.102,+.043,-1.5,+1.3,-.119,+6.2
39,B. Beal | R. Butler | M. Gortat | K. Humphries | J. Wall,WAS,2014-15,22,67.8,131,131,92.7,+6.1,+2.3,+.054,+6.9,+6.9,+.169,+.089,-13.0,-26.7,+.265,+6.1
40,H. Barnes | S. Curry | F. Ezeli | D. Green | K. Thompson,GSW,2014-15,14,98.9,196,202,96.6,+1.2,+0.3,+.011,+3.7,+10.8,+.030,+.031,-0.1,-1.9,+.070,+6.0
41,D. Collison | R. Gay | C. Landry | B. McLemore | J. Thompson,SAC,2014-15,18,61.8,118,118,91.7,+0.8,-2.5,+.021,-4.2,-19.5,+.099,-0.002,+8.5,+14.4,-.118,+5.9
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,T. Harris | A. Nicholson | V. Oladipo | E. Payton | N. Vučević,ORL,2014-15,10,64.8,130,126,94.9,+4.8,-3.6,+.074,-3.3,-9.9,+.018,+.057,-0.5,-2.2,+.061,+5.9
45,K. Caldwell-Pope | A. Drummond | B. Jennings | G. Monroe | K. Singler,DET,2014-15,24,254.0,500,498,94.3,+0.4,+0.6,+.002,+3.8,+4.3,+.106,+.022,+1.2,+4.1,-.105,+5.8
46,D. Cousins | R. Gay | R. McCallum | B. McLemore | J. Thompson,SAC,2014-15,13,87.4,172,172,94.4,+1.2,+13.4,-.051,0.0,+1.7,-.028,-0.056,+3.5,+3.5,+.038,+5.8
47,E. Davis | W. Ellington | J. Hill | W. Johnson | J. Lin,LAL,2014-15,11,116.3,229,228,94.3,+6.8,+5.7,+.047,-2.7,-11.0,+.051,+.029,-5.3,-7.1,-.024,+5.7
48,T. Booker | D. Exum | R. Gobert | G. Hayward | J. Ingles,UTA,2014-15,38,106.7,202,197,89.8,+0.6,-5.7,+.034,-0.7,+8.4,-.119,+.033,+5.1,+11.4,-.138,+5.6
49,B. Bogdanović | J. Johnson | B. Lopez | M. Teletović | D. Williams,BRK,2014-15,11,67.5,128,126,90.3,+2.6,-9.4,+.068,-2.5,-1.2,-.078,+.059,+2.9,+1.3,+.097,+5.5
50,E. Bledsoe | G. Dragić | M. Morris | M. Plumlee | P. Tucker,PHO,2014-15,27,162.3,328,326,96.7,-1.8,+0.4,-.021,+3.3,+1.7,+.112,-0.003,+5.7,+6.3,+.032,+5.5
51,C. Boozer | W. Ellington | J. Lin | R. Sacre | N. Young,LAL,2014-15,16,126.3,249,252,95.2,+0.9,-3.7,+.029,+1.3,-4.5,+.134,+.039,+2.2,+1.9,+.040,+5.3
52,D. Augustin | K. Caldwell-Pope | A. Drummond | G. Monroe | J. Smith,DET,2014-15,4,49.1,95,97,93.9,-0.2,-4.4,+.020,+0.2,-3.7,+.081,+.023,+5.5,+10.8,-.084,+5.2
53,J. Butler | M. Dunleavy | P. Gasol | T. Gibson | D. Rose,CHI,2014-15,14,125.8,248,243,93.7,+0.8,-6.4,+.039,-2.2,-0.8,-.100,+.030,+5.8,+9.4,-.060,+5.2
54,P. Antić | D. Carroll | P. Millsap | T. Sefolosha | J. Teague,ATL,2014-15,13,49.7,97,105,97.6,+0.5,+0.8,+.003,-0.4,+7.2,-.082,.000,+4.6,+5.0,+.023,+5.2
55,T. Ariza | P. Beverley | J. Dorsey | J. Harden | D. Motiejūnas,HOU,2014-15,19,174.1,347,347,95.7,-0.6,+6.6,-.043,+3.5,+16.1,-.065,-0.026,+2.9,+4.9,-.047,+5.2
56,B. Beal | M. Gortat | N. Hilário | P. Pierce | J. Wall,WAS,2014-15,40,594.8,1172,1168,94.4,+3.5,-0.2,+.042,-0.8,-4.1,+.035,+.037,-1.2,-0.1,-.057,+5.1
57,S. Blake | A. Crabbe | J. Freeland | C. Kaman | W. Matthews,POR,2014-15,11,48.7,96,98,95.7,+1.9,-11.5,+.079,+3.3,+7.7,+.033,+.103,-1.8,-3.8,+.085,+5.1
58,A. Johnson | J. Johnson | K. Lowry | T. Ross | J. Valančiūnas,TOR,2014-15,15,117.7,222,225,91.2,+1.9,-1.3,+.025,+0.1,-0.2,+.007,+.026,+1.1,-1.1,+.098,+5.1
59,D. DeRozan | A. Johnson | K. Lowry | P. Patterson | L. Williams,TOR,2014-15,19,73.7,150,146,96.4,+1.0,+1.6,+.004,+4.5,+2.6,+.128,+.028,-1.5,+0.9,-.053,+5.0
60,D. Collison | D. Cousins | R. Gay | B. McLemore | D. Williams,SAC,2014-15,18,77.2,160,165,101.1,-2.4,-14.1,+.061,-1.6,-9.8,+.122,+.062,+11.2,+4.5,+.268,+4.8
61,K. Irving | L. James | K. Love | M. Miller | A. Varejão,CLE,2014-15,12,64.8,117,122,88.6,-2.3,-2.2,-.014,+2.0,-0.9,+.121,-0.001,+7.4,+7.6,+.073,+4.7
62,R. Hibbert | S. Hill | C. Miles | C. Watson | D. West,IND,2014-15,19,74.7,146,144,93.2,+7.7,-3.4,+.098,-0.8,-7.9,+.102,+.096,-9.9,-13.4,+.057,+4.7
63,J. Butler | M. Dunleavy | P. Gasol | J. Noah | D. Rose,CHI,2014-15,21,353.1,693,693,94.2,-0.3,-5.2,+.023,+0.1,+2.2,-.032,+.026,+4.9,+5.9,+.009,+4.5
64,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,
66,B. Beal | M. Gortat | K. Humphries | O. Porter | J. Wall,WAS,2014-15,17,66.2,132,131,95.4,+1.2,+0.1,+.013,0.0,-1.6,+.040,+.013,+2.2,+5.1,-.045,+4.5
67,E. Bledsoe | G. Dragić | M. Morris | M. Morris | M. Plumlee,PHO,2014-15,26,237.3,466,465,94.2,+3.3,-2.8,+.053,+2.1,-0.9,+.142,+.067,-4.5,-5.6,+.014,+4.3
68,S. Adams | S. Ibaka | P. Jones | A. Roberson | R. Westbrook,OKC,2014-15,15,131.0,254,254,93.1,-1.2,-10.2,+.035,-3.9,-10.6,-.026,+.018,+10.6,+13.8,-.011,+4.3
69,G. Antetokounmpo | E. İlyasova | B. Knight | K. Middleton | Z. Pachulia,MIL,2014-15,8,57.0,115,115,96.8,+2.6,+9.6,-.022,-3.5,-8.7,+.007,-0.049,+2.6,+1.7,+.071,+4.3
70,M. Belinelli | B. Diaw | M. Ginóbili | P. Mills | T. Splitter,SAS,2014-15,10,55.9,114,115,98.4,+4.7,+12.1,-.008,+2.7,+5.5,+.032,+.001,-7.8,-16.5,+.176,+4.3
71,K. Irving | K. Love | I. Shumpert | J. Smith | T. Thompson,CLE,2014-15,26,77.7,147,152,92.3,-4.8,-0.1,-.049,+0.3,+3.7,-.028,-0.047,+13.4,+15.6,+.055,+4.2
72,G. Antetokounmpo | J. Bayless | J. Dudley | J. Henson | O. Mayo,MIL,2014-15,18,67.3,125,122,88.1,+2.3,-13.6,+.085,+3.1,+0.3,+.134,+.107,-3.7,+1.8,-.215,+4.0
73,G. Henderson | A. Jefferson | M. Kidd-Gilchrist | K. Walker | M. Williams,CHO,2014-15,16,115.9,230,231,95.5,+3.7,+7.8,.000,+1.8,-1.2,+.130,+.008,-5.1,-7.7,+.089,+3.9
74,T. Burke | D. Favors | G. Hayward | R. Hood | E. Kanter,UTA,2014-15,16,95.2,178,173,88.5,+0.6,+4.7,-.014,+2.1,+3.4,+.048,-0.005,+0.6,-0.6,+.056,+3.9
75,R. Hibbert | G. Hill | S. Hill | C. Miles | D. West,IND,2014-15,30,373.8,717,723,92.5,+1.3,+1.4,+.007,+0.4,-0.4,+.023,+.009,+0.8,+0.5,+.021,+3.8
76,K. Bazemore | A. Horford | K. Korver | P. Millsap | J. Teague,ATL,2014-15,17,65.5,130,125,93.4,+1.5,-2.0,+.027,+3.5,-2.0,+.140,+.047,-3.1,-1.6,-.078,+3.4
77,D. DeRozan | A. Johnson | K. Lowry | T. Ross | J. Valančiūnas,TOR,2014-15,31,388.6,754,757,93.3,+1.5,-1.9,+.027,0.0,-1.8,+.036,+.028,+0.3,-1.6,+.074,+3.3
78,G. Antetokounmpo | B. Knight | K. Middleton | J. O'Bryant | Z. Pachulia,MIL,2014-15,10,99.3,185,184,89.2,+1.4,+2.2,+.005,-1.7,-8.8,+.083,-0.005,+2.1,+5.3,-.126,+3.3
79,K. Irving | L. James | K. Love | S. Marion | A. Varejão,CLE,2014-15,22,255.1,495,491,92.8,-1.8,-4.0,+.001,+0.4,+0.2,+.013,+.005,+6.4,+7.8,+.013,+3.2
80,B. Bogdanović | K. Garnett | J. Johnson | B. Lopez | D. Williams,BRK,2014-15,14,179.1,337,337,90.3,+3.9,+2.4,+.031,-2.4,-6.5,+.001,+.016,-2.4,-3.6,+.040,+3.0
81,E. Davis | W. Ellington | R. Price | R. Sacre | N. Young,LAL,2014-15,7,54.9,105,104,91.4,+9.2,+12.6,+.049,+5.7,+6.5,+.144,+.075,-21.3,-23.3,-.130,+2.9
82,A. Bradley | J. Green | K. Olynyk | R. Rondo | J. Sullinger,BOS,2014-15,19,160.5,343,328,100.4,+1.3,+5.2,-.012,+3.2,+10.8,-.011,+.003,-3.0,-1.1,-.123,+2.8
83,A. Anderson | M. Brown | J. Johnson | M. Plumlee | D. Williams,BRK,2014-15,8,73.9,148,150,96.8,-0.1,+0.5,-.004,+2.1,+2.4,+.048,+.008,+0.8,-1.2,+.139,+2.7
84,B. Biyombo | G. Henderson | M. Kidd-Gilchrist | K. Walker | C. Zeller,CHO,2014-15,10,145.8,271,278,90.3,+0.9,-6.4,+.038,-5.7,-13.0,-.068,+.009,+6.3,+9.7,-.047,+2.4
85,B. Bass | A. Bradley | J. Crowder | E. Turner | T. Zeller,BOS,2014-15,15,70.7,133,138,92.0,+5.1,-1.7,+.063,-5.8,-8.2,-.258,+.032,-2.2,+0.9,-.121,+2.3
86,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,
88,R. Anderson | A. Davis | T. Evans | E. Gordon | J. Holiday,NOP,2014-15,15,105.6,216,212,97.3,+2.5,+6.3,-.007,+1.7,+3.3,+.014,-0.001,-4.6,-3.8,-.055,+2.0
89,T. Booker | T. Burke | A. Burks | D. Favors | G. Hayward,UTA,2014-15,17,59.3,115,116,93.5,+2.9,+10.3,-.021,+0.1,-4.1,+.078,-0.027,-4.1,-3.2,-.056,+1.8
90,K. Bazemore | D. Carroll | A. Horford | P. Millsap | J. Teague,ATL,2014-15,21,60.2,119,127,98.1,+1.0,-0.7,+.015,-1.8,-5.6,+.003,+.005,+2.4,+2.0,+.059,+1.8
91,H. Barnes | A. Iguodala | S. Livingston | M. Speights | K. Thompson,GSW,2014-15,19,50.6,100,98,93.9,+2.1,-4.9,+.048,-3.2,-1.4,-.135,+.033,+0.7,-1.4,+.092,+1.7
92,T. Burke | A. Burks | R. Gobert | G. Hayward | E. Kanter,UTA,2014-15,15,67.1,126,127,90.5,-1.3,-0.1,-.015,0.0,+1.7,-.026,-0.014,+4.1,+5.0,+.021,+1.6
93,B. Beal | M. Gortat | K. Humphries | P. Pierce | J. Wall,WAS,2014-15,28,315.9,618,622,94.2,+3.5,+3.0,+.025,-0.3,-4.4,+.072,+.022,-5.2,-5.7,-.042,+1.5
94,G. Henderson | A. Jefferson | M. Kidd-Gilchrist | M. Williams | C. Zeller,CHO,2014-15,10,145.5,283,288,94.2,+1.5,-1.2,+.022,-0.2,-6.4,+.156,+.021,-1.1,-3.9,+.105,+1.5
95,E. Bledsoe | G. Dragić | M. Morris | I. Thomas | P. Tucker,PHO,2014-15,19,63.3,139,139,105.4,-1.4,-7.2,+.024,-5.8,-8.6,-.123,-0.007,+10.1,+14.4,-.042,+1.4
96,G. Henderson | A. Jefferson | M. Kidd-Gilchrist | K. Walker | C. Zeller,CHO,2014-15,13,116.7,224,223,92.0,-3.3,+9.9,-.086,-5.4,-9.0,-.094,-0.119,+13.4,+14.2,+.122,+1.3
97,C. Copeland | R. Hibbert | S. Hill | L. Scola | D. Sloan,IND,2014-15,11,135.3,254,253,89.9,-2.1,-6.3,+.007,+0.4,-0.1,+.019,+.012,+5.1,+3.1,+.144,+1.2
98,T. Booker | D. Exum | R. Gobert | G. Hayward | R. Hood,UTA,2014-15,29,93.9,183,179,92.5,-3.5,-4.6,-.019,-0.2,+10.4,-.142,-0.018,+8.4,+7.7,+.093,+1.1
99,T. Allen | M. Conley | M. Gasol | C. Lee | J. Leuer,MEM,2014-15,11,56.8,110,112,93.8,+1.6,+13.2,-.057,-0.8,-7.8,+.131,-0.067,-1.6,+0.4,-.091,+0.8
100,D. Exum | D. Favors | R. Gobert | G. Hayward | J. Ingles,UTA,2014-15,31,187.2,340,342,87.5,-2.4,-3.6,-.010,+1.5,+4.8,-.014,+.001,+3.9,+6.3,-.017,+0.6
101,J. Butler | P. Gasol | T. Gibson | D. Rose | T. Snell,CHI,2014-15,13,60.8,119,117,93.1,-6.7,-15.1,+.004,+3.3,-3.7,+.217,+.027,+10.7,+12.3,+.001,+0.6
102,M. Conley | M. Gasol | C. Lee | T. Prince | Z. Randolph,MEM,2014-15,8,68.2,130,123,89.1,-2.4,-0.8,-.020,-2.8,-12.2,+.110,-0.034,+8.1,+5.5,+.270,+0.5
103,K. Garnett | J. Jack | J. Johnson | S. Karasev | M. Plumlee,BRK,2014-15,10,120.6,230,230,91.6,0.0,-6.5,+.035,-1.3,-4.8,+.027,+.031,+1.7,+1.3,+.037,+0.4
104,R. Anderson | A. Davis | T. Evans | E. Gordon | Q. Pondexter,NOP,2014-15,16,72.0,146,134,93.3,-3.2,-9.2,+.016,+2.7,+4.3,+.038,+.036,+3.9,+4.0,+.030,+0.2
105,M. Gortat | N. Hilário | P. Pierce | O. Porter | J. Wall,WAS,2014-15,8,61.5,125,126,97.9,+2.7,-1.7,+.043,-7.9,-11.0,-.232,-0.003,+2.5,+3.3,+.008,+0.1
106,A. Johnson | K. Lowry | T. Ross | J. Valančiūnas | G. Vásquez,TOR,2014-15,14,80.2,156,160,94.5,+0.5,+2.2,-.007,-1.1,+4.9,-.175,-0.015,-0.1,0.0,-.006,-0.1
107,K. Martin | N. Peković | A. Wiggins | M. Williams | T. Young,MIN,2014-15,9,56.4,111,109,93.7,-4.3,+0.2,-.050,-3.7,-7.6,-.085,-0.072,+12.2,+5.8,+.238,-0.2
0,E. Bledsoe | M. Morris | M. Morris | P. Tucker | B. Wright,PHO,2014-15,13,128.8,251,245,92.4,+0.2,+1.5,-.004,-5.8,-11.0,-.150,-0.037,+4.9,+6.8,-.009,-0.4
1,E. Fournier | T. Harris | V. Oladipo | E. Payton | N. Vučević,ORL,2014-15,20,114.6,232,231,97.0,+0.7,+3.9,-.014,-0.9,-5.7,+.069,-0.022,-1.0,-1.0,-.008,-0.5
2,A. Afflalo | W. Chandler | K. Faried | T. Lawson | T. Mozgov,DEN,2014-15,29,414.9,824,811,94.6,-0.7,-0.7,-.004,+0.5,+0.2,+.022,-0.001,+0.2,+1.2,-.029,-0.7
3,T. Burke | A. Burks | D. Favors | G. Hayward | E. Kanter,UTA,2014-15,24,328.3,608,605,88.7,-0.9,-2.8,+.006,+0.6,+0.7,+.017,+.010,+0.4,-0.1,+.026,-0.7
4,Ö. Aşık | L. Babbitt | A. Davis | T. Evans | J. Holiday,NOP,2014-15,16,199.8,396,398,95.4,-0.5,+3.0,-.021,-0.5,-3.7,+.051,-0.025,+0.8,+2.1,-.044,-0.7
5,G. Dieng | R. Hummel | A. Wiggins | M. Williams | T. Young,MIN,2014-15,8,103.7,193,190,88.7,-0.7,-3.1,+.008,-3.3,-7.6,-.019,-0.008,+3.9,+1.2,+.125,-0.7
6,Q. Acy | C. Anthony | J. Calderón | I. Shumpert | A. Stoudemire,NYK,2014-15,7,56.9,104,108,89.4,+3.5,+4.4,+.016,-0.7,-2.0,.000,+.010,-7.1,-7.9,-.060,-0.8
7,L. Brown | C. Budinger | G. Dieng | Z. LaVine | A. Wiggins,MIN,2014-15,5,48.4,90,93,90.7,-2.3,-20.3,+.067,-7.3,-19.9,-.020,+.035,+10.9,+11.1,+.044,-1.0
8,D. DeRozan | K. Lowry | P. Patterson | J. Valančiūnas | L. Williams,TOR,2014-15,25,80.5,166,164,98.4,-1.6,+3.2,-.032,+1.7,+5.8,+.018,-0.024,+0.3,-0.3,+.023,-1.2
9,C. Bosh | N. Cole | L. Deng | D. Wade | S. Williams,MIA,2014-15,10,138.1,259,256,89.5,-2.5,-3.4,-.009,-0.5,+1.7,-.045,-0.010,+4.1,+8.7,-.108,-1.3
10,T. Ariza | P. Beverley | T. Black | J. Harden | D. Motiejūnas,HOU,2014-15,7,50.9,100,96,92.4,-1.6,-7.7,+.020,+7.8,+7.9,+.167,+.069,-5.8,-6.0,-.044,-1.3
11,Ö. Aşık | D. Cunningham | T. Evans | E. Gordon | Q. Pondexter,NOP,2014-15,14,124.2,227,229,88.1,-5.3,-4.0,-.039,+2.3,+2.4,+.056,-0.024,+7.1,+8.9,+.089,-1.3
12,G. Henderson | A. Jefferson | J. Taylor | K. Walker | M. Williams,CHO,2014-15,5,48.3,94,90,91.4,-6.1,-10.7,-.016,-1.4,+1.3,-.096,-0.019,+12.4,+14.5,+.048,-1.3
13,T. Ariza | P. Beverley | J. Harden | T. Jones | D. Motiejūnas,HOU,2014-15,14,156.8,307,304,93.5,-4.0,-7.8,-.004,+1.2,+6.9,-.048,+.007,+5.4,+5.4,+.062,-1.4
14,H. Barnes | A. Bogut | S. Curry | D. Lee | K. Thompson,GSW,2014-15,13,58.5,123,124,101.4,+6.0,+9.6,+.016,+2.5,+9.9,-.036,+.025,-16.0,-14.4,-.167,-1.5
15,C. Frye | D. Marble | V. Oladipo | E. Payton | N. Vučević,ORL,2014-15,8,132.2,279,281,101.7,-0.4,+6.0,-.039,-0.3,+3.0,-.062,-0.044,-0.6,+1.5,-.108,-1.7
16,R. Hibbert | S. Hill | D. Sloan | R. Stuckey | D. West,IND,2014-15,9,52.2,97,93,87.3,-0.6,+2.4,-.017,-0.2,-6.0,+.083,-0.019,-0.4,-0.6,.000,-1.8
17,L. Deng | G. Dragić | U. Haslem | D. Wade | H. Whiteside,MIA,2014-15,16,178.9,334,333,89.5,-1.3,-0.6,-.011,-5.4,-8.7,-.111,-0.040,+6.3,+8.0,+.042,-1.8
18,T. Black | J. Clarkson | W. Johnson | R. Kelly | J. Lin,LAL,2014-15,7,113.8,215,216,90.9,-0.3,+6.4,-.038,-1.3,+2.9,-.119,-0.050,+0.1,-0.4,+.015,-1.8
19,A. Baynes | T. Duncan | D. Green | K. Leonard | T. Parker,SAS,2014-15,16,122.0,234,241,93.5,+0.8,-0.6,+.011,-4.1,-5.0,-.162,-0.011,+0.4,-0.3,+.037,-2.1
20,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,
22,W. Green | T. Harris | V. Oladipo | E. Payton | N. Vučević,ORL,2014-15,9,51.8,97,97,90.0,-1.0,-6.2,+.017,-8.2,-25.8,-.047,-0.027,+8.2,+15.5,-.088,-2.1
23,A. Bradley | J. Green | J. Sullinger | E. Turner | T. Zeller,BOS,2014-15,9,90.4,177,179,94.5,+2.7,-0.6,+.031,-1.6,-7.1,+.057,+.023,-6.0,-7.1,+.006,-2.2
24,C. Butler | K. Caldwell-Pope | B. Jennings | G. Monroe | J. Smith,DET,2014-15,14,67.4,137,134,96.5,-3.1,+2.4,-.044,+1.3,+3.1,+.008,-0.038,+2.6,+3.2,+.021,-2.3
25,M. Gasol | J. Green | C. Lee | Z. Randolph | B. Udrih,MEM,2014-15,20,177.2,330,326,88.8,-0.3,-1.1,+.003,-3.5,-9.7,+.023,-0.015,+1.4,+1.3,+.019,-2.6
26,I. Mahinmi | D. Rudež | L. Scola | R. Stuckey | C. Watson,IND,2014-15,21,141.4,277,275,93.7,-2.1,-11.9,+.035,-0.4,-4.9,+.062,+.039,+2.1,+4.2,-.054,-2.6
27,E. Bledsoe | B. Knight | A. Len | M. Morris | P. Tucker,PHO,2014-15,9,107.0,222,219,99.0,-0.6,-9.8,+.044,-1.5,-3.0,-.014,+.041,-0.2,-0.7,+.023,-2.8
28,A. Afflalo | D. Arthur | W. Chandler | T. Lawson | T. Mozgov,DEN,2014-15,9,52.4,100,101,92.1,+1.4,+11.9,-.038,-0.9,+3.3,-.052,-0.048,-4.8,-8.7,+.076,-2.9
29,C. Butler | K. Caldwell-Pope | A. Drummond | R. Jackson | G. Monroe,DET,2014-15,9,116.6,222,227,92.4,+1.0,+7.0,-.025,-2.5,-5.8,-.012,-0.041,-2.4,+0.4,-.146,-2.9
30,L. Deng | G. Dragić | D. Wade | H. Walker | H. Whiteside,MIA,2014-15,10,72.2,144,143,95.4,+1.1,-2.0,+.024,-2.2,-1.6,-.061,+.013,-2.9,+1.2,-.158,-2.9
31,C. Boozer | J. Brown | E. Davis | R. Kelly | J. Lin,LAL,2014-15,5,57.7,109,111,91.5,+1.5,+4.3,-.002,-8.1,-19.6,-.103,-0.051,+2.1,+5.9,-.067,-2.9
32,A. Afflalo | W. Chandler | K. Faried | T. Lawson | J. Nurkić,DEN,2014-15,25,264.3,522,519,94.5,-0.4,+2.0,-.014,+1.1,-0.1,+.052,-0.009,-3.4,-4.0,-.019,-3.1
33,D. DeRozan | A. Johnson | T. Ross | J. Valančiūnas | G. Vásquez,TOR,2014-15,13,101.6,184,187,87.7,-1.0,-3.9,+.009,+2.8,+1.4,+.118,+.027,-4.1,-1.3,-.164,-3.2
34,M. Conley | M. Gasol | J. Green | C. Lee | Z. Randolph,MEM,2014-15,29,424.9,814,799,91.1,-2.6,-2.5,-.017,-4.0,-7.7,-.072,-0.038,+5.9,+4.1,+.129,-3.3
35,L. Aldridge | N. Batum | C. Kaman | D. Lillard | W. Matthews,POR,2014-15,20,189.5,361,365,91.9,-1.2,+2.7,-.026,+1.8,+6.9,-.038,-0.018,-2.9,-3.1,-.020,-3.5
36,C. Bosh | M. Chalmers | L. Deng | S. Napier | H. Whiteside,MIA,2014-15,8,85.4,165,166,93.0,-2.8,-0.1,-.030,-1.2,-2.9,+.001,-0.036,+3.1,+2.5,+.064,-3.6
37,N. Calathes | V. Carter | J. Green | K. Koufos | B. Udrih,MEM,2014-15,13,48.1,89,92,90.4,+3.3,+0.7,+.034,-3.2,-4.9,-.100,+.016,-7.3,-5.0,-.197,-3.9
38,J. Dudley | B. Knight | K. Middleton | J. Parker | L. Sanders,MIL,2014-15,5,50.3,99,102,95.8,+1.1,+3.6,-.005,+3.2,+7.6,+.039,+.012,-9.4,-20.1,+.162,-4.0
39,C. Brewer | G. Dieng | A. Wiggins | M. Williams | T. Young,MIN,2014-15,5,56.1,114,116,98.4,+0.8,+3.3,-.010,-2.5,-13.5,+.131,-0.025,-3.2,-2.3,-.074,-4.2
40,B. Beal | R. Butler | K. Humphries | A. Miller | K. Séraphin,WAS,2014-15,16,60.9,114,115,90.3,+4.7,+2.5,+.040,-6.9,-13.8,-.178,.000,-6.8,-5.0,-.103,-4.3
41,T. Booker | D. Exum | R. Gobert | R. Hood | J. Ingles,UTA,2014-15,16,58.3,104,106,86.4,+3.7,+8.4,-.004,-4.5,-3.2,-.097,-0.037,-7.3,-9.1,-.019,-4.5
42,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,
44,A. Afflalo | L. Aldridge | N. Batum | D. Lillard | R. Lopez,POR,2014-15,21,313.9,610,617,93.8,-5.7,-10.5,-.008,+1.2,+6.1,-.058,+.003,+5.5,+4.9,+.099,-4.6
45,O. Casspi | D. Cousins | R. Gay | R. McCallum | B. McLemore,SAC,2014-15,11,82.0,170,170,99.5,-4.1,+1.8,-.056,-4.1,-5.3,-.083,-0.080,+7.6,+4.7,+.186,-4.7
46,D. Dedmon | T. Harris | V. Oladipo | E. Payton | N. Vučević,ORL,2014-15,17,178.9,350,353,94.3,+3.5,+9.0,-.007,-6.8,-13.2,-.129,-0.048,-5.0,-6.4,+.005,-4.8
47,R. Butler | K. Humphries | A. Miller | O. Porter | K. Séraphin,WAS,2014-15,19,130.4,227,232,84.5,+4.1,+6.9,+.008,-5.1,-13.1,-.077,-0.020,-8.0,-12.2,+.071,-5.0
